CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
06001451701,42,4,0,917
06001451703,4,36,0,1226
06001451704,35,56,2,1295
06001981900,109,0,0,0
06001982000,77,1,0,2
06001982100,178,2,0,7
06001983200,68,5,2,0
06003010000,213,38,36,776
06005000101,86,0,36,1610
06005000102,133,1,17,780
06005000201,338,0,58,1796
06005000202,301,0,23,1000
06005000301,210,0,188,1018
06005000303,474,4,33,2258
06005000304,338,0,288,1704
06005000401,486,0,65,1992
06005000402,216,1,80,2015
06005000500,273,1,67,1407
06007000102,83,84,195,1177
06007000103,42,41,21,1382
06007000104,106,199,25,1230
06007000201,65,288,298,649
06007000202,90,217,221,462
06007000300,258,268,135,403
06007000401,20,178,141,586
06007000403,63,141,115,673
06007000404,80,102,62,1300
06007000501,210,200,82,1119
06007000502,86,222,55,374
06007000601,32,87,20,1140
06007000603,94,215,3,378
06007000604,48,297,7,240
06007000700,231,427,31,1160
06007000800,64,133,9,1911
06007000901,104,40,9,1010
06007000903,308,337,103,947
06007000904,48,238,27,1752
06007001000,244,369,29,672
06007001100,124,255,212,667
06007001200,267,289,40,625
06007001300,337,295,54,800
06007001400,781,174,461,3085
06007001500,943,283,206,2489
06007001601,107,21,102,547
06007001602,354,70,220,1316
06007001702,345,13,282,510
06007001703,177,4,117,172
06007001704,157,29,272,384
06007001800,647,21,493,536
06007001900,349,15,473,336
06007002000,569,50,645,439
06007002100,690,104,193,559
06007002200,812,122,749,1152
06007002300,574,82,622,1067
06007002401,528,46,332,351
06007002402,337,174,845,1101
06007002500,216,302,200,828
06007002601,47,97,413,1029
06007002602,78,54,856,1144
06007002700,143,182,114,1883
06007002800,372,304,118,632
06007002900,101,92,263,885
06007003001,123,119,199,712
06007003002,444,79,138,937
06007003100,112,85,212,1795
06007003200,197,276,890,1126
06007003300,560,289,1312,1724
06007003400,458,173,127,949
06007003501,142,105,45,1294
06007003502,384,205,125,1511
06007003600,628,86,203,1547
06007003700,210,166,543,1328
06009000121,568,60,207,1775
06009000122,551,26,312,1723
06009000123,94,30,195,1661
06009000124,359,9,308,1022
06009000220,231,0,136,2889
06009000221,609,20,195,2434
06009000222,542,0,78,2589
06009000301,551,97,226,1529
06009000302,558,13,37,1177
06009000400,595,8,110,1536
06009000501,135,15,19,1159
06009000504,62,0,1,286
06009000505,31,0,18,492
06009000506,46,1,3,446
06011000100,952,147,26,1900
06011000200,647,128,89,1674
06011000301,451,104,64,1051
06011000302,584,45,25,708
06011000400,1144,75,84,1340
06011000500,327,184,12,774
06013301000,550,33,323,1443
06013302005,159,56,107,1622
06013302006,89,0,8,1174
06013302007,118,36,41,1765
06013302009,36,46,0,1742
06013302011,142,17,23,962
06013302012,33,7,18,1251
06013302013,19,0,0,1067
06013302014,67,0,2,2274
06013303104,59,4,0,1846
06013303105,80,59,2,595
06013303106,379,59,37,1954
06013303107,237,121,4,1315
06013303202,33,13,0,2151
06013303204,86,23,178,1139
06013303206,25,1,1,1174
06013303207,66,33,0,1446
06013303208,30,5,0,1439
06013303209,81,63,2,1101
06013303210,13,10,0,1903
06013303211,113,0,6,1461
06013304001,124,5,5,1603
06013304002,339,9,73,615
06013304003,102,35,0,1519
06013304004,135,2,4,1558
06013304006,113,5,35,1179
06013304007,60,4,0,1424
06013305000,519,275,21,1150
06013306002,265,10,121,1041
06013306003,93,87,7,1393
06013306004,80,112,2,756
06013307101,40,32,1,1162
06013307102,60,117,2,1243
06013307201,44,97,84,468
06013307202,18,243,24,107
06013307204,14,3,0,1239
06013307205,54,245,68,974
06013308001,138,73,1,2196
06013308002,44,1,0,1476
06013309000,280,32,2,538
06013310000,78,146,0,1129
06013311000,63,105,4,999
06013312000,128,35,5,396
06013313102,79,132,3,709
06013313104,101,75,1,416
06013313105,118,206,172,690
06013313106,35,136,0,1187
06013313107,6,0,0,944
06013313203,6,0,4,1004
06013313204,42,161,3,1269
06013313205,22,0,0,516
06013313206,35,99,0,1243
06013314102,29,1,324,1318
06013314103,101,133,33,807
06013314105,77,123,81,656
06013314106,37,77,239,708
06013314200,90,21,294,1481
06013315000,669,21,2,1108
06013316000,117,60,3,72
06013317000,148,127,4,484
06013318000,114,101,8,904
06013319001,40,106,4,843
06013319002,51,63,3,1350
06013320001,492,49,3,1075
06013320003,45,45,1,634
06013320004,149,208,4,1365
06013321101,85,140,3,1850
06013321102,27,109,0,2022
06013321103,29,70,0,1586
06013321200,152,284,0,791
06013322000,168,78,3,1965
06013323000,49,105,1,1408
06013324002,96,243,13,640
06013324003,14,57,1,0
