CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
24005408502,21,42,2,1543
24005408503,73,68,4,340
24005408505,158,25,8,1141
24005408506,45,95,1,176
24005408507,24,152,3,61
24005408601,46,0,0,1411
24005408602,32,0,0,725
24005408702,15,10,3,635
24005408703,17,73,1,839
24005408704,23,2,0,1602
24005408800,157,16,17,637
24005408900,70,6,8,841
24005410100,162,0,6,2916
24005410200,110,0,0,2003
24005411101,117,9,6,1093
24005411102,155,3,14,1522
24005411201,90,0,9,1685
24005411202,134,11,9,1531
24005411302,412,75,17,1448
24005411303,112,77,2,1491
24005411306,11,70,0,896
24005411307,14,35,4,493
24005411308,41,6,9,1072
24005411309,66,121,10,2154
24005411404,33,0,0,1228
24005411406,75,20,8,1503
24005411408,77,72,1,265
24005411409,5,0,1,1085
24005411410,8,38,7,832
24005411411,51,34,3,734
24005411412,6,89,0,49
24005411413,8,20,7,97
24005420100,70,4,1,1297
24005420200,161,15,5,341
24005420301,40,24,1,74
24005420302,44,12,0,110
24005420303,60,3,4,374
24005420401,44,19,1,318
24005420402,28,3,5,513
24005420500,37,7,3,551
24005420600,48,3,7,610
24005420701,66,34,3,561
24005420702,18,14,3,831
24005420800,82,10,4,963
24005420900,42,38,0,682
24005421000,31,24,0,231
24005421101,25,23,2,553
24005421102,33,1,5,626
24005421200,26,6,7,749
24005430101,44,73,1,259
24005430104,42,1,10,1057
24005430200,68,20,11,843
24005430300,111,53,5,470
24005430400,355,11,27,1456
24005430600,80,2,6,853
24005430700,48,52,2,893
24005430800,69,8,7,913
24005430900,78,116,4,599
24005440100,59,1,7,1599
24005440200,51,16,2,662
24005440300,45,25,6,235
24005440400,53,16,6,1821
24005440500,51,1,3,1147
24005440600,152,0,9,919
24005440701,90,105,22,667
24005440702,48,113,4,281
24005440800,134,29,3,652
24005440900,50,31,4,574
24005441000,78,12,4,461
24005441101,78,0,2,896
24005441102,23,1,4,1788
24005450100,551,10,16,1476
24005450200,62,2,2,1353
24005450300,127,15,7,1172
24005450400,98,6,4,850
24005450501,171,38,14,1275
24005450503,25,115,0,138
24005450504,22,115,0,85
24005450800,96,27,9,671
24005450900,93,3,31,1849
24005451000,114,0,28,979
24005451100,61,0,1,654
24005451200,425,1,20,1566
24005451300,127,52,6,701
24005451401,6,31,0,303
24005451402,36,98,1,412
24005451500,43,0,3,356
24005451600,509,39,1,521
24005451701,590,10,17,1625
24005451702,37,3,10,989
24005451801,326,41,15,1493
24005451802,669,12,44,1422
24005451803,60,17,5,809
24005451900,238,15,36,998
24005452000,56,2,9,1133
24005452100,143,9,39,1584
24005452300,211,4,9,204
24005452400,933,21,19,942
24005452500,74,4,39,893
24005490100,35,9,7,1454
24005490200,33,0,4,1017
24005490302,90,19,4,480
24005490303,49,92,4,169
24005490304,60,49,0,66
24005490400,53,34,5,595
24005490500,52,31,6,1034
24005490601,13,0,0,219
24005490602,20,75,2,229
24005490603,21,45,4,313
24005490605,157,29,8,0
24005490701,9,22,4,294
24005490703,149,31,1,496
24005490800,29,49,7,729
24005490900,106,72,5,382
24005491000,12,5,4,569
24005491100,24,30,0,751
24005491201,124,3,6,263
24005491202,35,0,1,155
24005491300,18,39,1,482
24005491401,19,103,2,161
24005491402,19,5,7,376
24005491500,15,54,3,506
24005491600,65,0,4,312
24005491701,58,44,1,710
24005491900,56,1,4,774
24005492001,17,6,1,315
24005492002,31,21,3,940
24005492101,65,47,2,917
24005492102,26,2,1,756
24005492200,45,32,0,1064
24005492300,60,3,3,735
24005492401,17,34,2,527
24005492402,35,123,6,514
24005492500,138,0,9,17
24005492600,56,67,23,451
24005492700,504,127,11,492
24005980100,20,0,0,0
24005980200,70,0,1,1
24009860103,213,1,53,2678
24009860200,284,22,30,2786
24009860300,149,9,16,1813
24009860402,92,1,14,1420
24009860403,51,10,7,660
24009860404,89,16,14,2080
24009860501,80,0,9,2676
24009860502,24,0,9,1424
24009860600,196,0,37,3301
24009860701,314,4,13,1010
24009860702,281,22,26,830
24009860703,219,13,48,1568
24009860801,197,6,26,3446
24009860901,390,30,39,1633
24009860902,28,0,12,1319
24009861003,60,10,9,2442
24009861004,1,0,3,2471
24009861100,369,20,20,2899
24011955000,232,100,207,1507
24011955100,211,31,172,2841
24011955201,176,75,74,1958
24011955202,220,4,38,1468
24011955301,240,21,115,2152
24011955302,231,88,23,1076
24011955400,198,0,101,1593
24011955500,339,82,108,2361
24011955600,359,113,128,1947
24013501001,134,22,94,1455
24013501002,324,297,70,2502
24013502000,139,1,9,2895
24013503000,176,9,32,3131
24013504100,260,24,10,2186
24013504201,354,19,34,2624
24013504202,149,6,31,2838
