CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
34003047200,17,9,0,1074
34003047300,32,4,1,1197
34003047400,255,266,3,932
34003047500,40,67,3,2248
34003048100,142,108,18,697
34003048200,67,6,0,2495
34003049001,39,0,4,1481
34003049002,78,37,4,1491
34003050000,173,22,182,1658
34003051100,109,27,16,1533
34003051200,14,2,5,968
34003051300,148,27,12,937
34003051400,88,11,14,1515
34003052100,181,9,5,2535
34003052200,239,36,4,1618
34003053100,111,27,3,1555
34003053201,90,35,1,1608
34003053202,45,6,2,1322
34003054101,62,4,1,1245
34003054102,50,3,3,1119
34003054200,104,68,4,824
34003054300,66,2,0,2162
34003054400,114,50,5,1645
34003054500,114,22,0,1393
34003054601,53,26,1,761
34003054602,81,44,3,1371
34003055100,198,20,9,1974
34003055201,49,17,7,1024
34003055202,105,2,3,914
34003056100,56,0,0,1472
34003056200,232,22,26,1440
34003057101,86,37,10,529
34003057102,126,2,4,1155
34003057200,97,10,5,686
34003058100,58,13,2,1177
34003058200,66,17,0,1729
34003059100,267,51,7,1104
34003059200,65,16,0,1973
34003060001,124,33,3,1087
34003060002,170,9,3,1422
34003061100,107,36,2,1598
34003061200,157,8,1,1238
34003061300,84,11,4,1135
34003061400,68,3,0,1887
34005700102,67,6,10,960
34005700103,51,25,4,437
34005700104,113,20,19,522
34005700200,77,73,17,810
34005700303,233,8,8,1135
34005700304,55,0,4,931
34005700305,116,5,8,1686
34005700306,52,0,6,921
34005700307,29,0,21,934
34005700401,73,1,14,794
34005700402,49,1,5,1316
34005700403,127,10,77,1413
34005700405,50,4,20,640
34005700407,218,112,3,44
34005700408,121,109,5,6
34005700501,218,51,56,1641
34005700502,183,4,9,752
34005700503,79,11,12,1320
34005700504,198,7,24,907
34005700505,207,45,18,1983
34005700602,229,6,44,1671
34005700603,274,90,14,1459
34005700605,38,23,0,1360
34005700701,76,25,1,989
34005700702,93,20,1,630
34005700703,74,10,5,630
34005700800,190,17,43,1462
34005700900,100,6,87,780
34005701001,191,157,17,762
34005701002,61,25,3,1196
34005701102,169,31,34,1316
34005701103,185,21,85,1899
34005701104,186,21,61,1163
34005701105,202,34,20,1567
34005701201,81,0,152,962
34005701203,116,29,21,510
34005701204,139,3,8,261
34005701205,196,7,23,559
34005701301,142,25,520,752
34005701302,51,4,76,410
34005701303,275,97,103,1549
34005701401,383,47,514,2098
34005701402,184,0,5,1177
34005701502,128,48,93,1145
34005701700,197,61,30,905
34005702101,453,0,0,0
34005702203,149,33,15,1061
34005702204,152,21,25,681
34005702206,93,7,125,489
34005702207,335,13,179,640
34005702208,130,2,20,2195
34005702209,30,0,180,686
34005702210,160,11,166,908
34005702300,86,14,7,391
34005702400,408,3,39,1913
34005702500,358,54,15,1576
34005702601,88,35,24,1394
34005702603,140,70,20,376
34005702701,122,11,11,422
34005702702,275,7,9,1944
34005702801,42,0,11,738
34005702802,51,0,8,1130
34005702803,52,0,0,1369
34005702804,43,0,0,998
34005702805,62,3,5,1280
34005702806,68,0,0,1231
34005702807,111,10,17,823
34005702808,37,0,0,1126
34005702809,54,0,2,118
34005702810,112,1,23,450
34005702811,76,0,1,905
34005702905,117,56,17,929
34005702906,329,0,22,670
34005702907,40,0,3,1123
34005702908,102,29,57,1533
34005702909,145,26,4,1343
34005702910,395,22,112,1601
34005702913,201,82,1,69
34005702914,154,0,166,1301
34005702915,106,61,9,527
34005702917,21,52,0,338
34005702918,46,18,26,155
34005703000,349,13,204,2193
34005703102,161,4,16,1016
34005703103,86,68,3,631
34005703104,253,12,71,1441
34005703201,448,3,145,1555
34005703202,347,2,23,1386
34005703203,67,0,0,2497
34005703600,408,0,19,2952
34005703700,456,0,18,2644
34005703801,265,55,28,2443
34005703802,567,55,177,1095
34005703803,66,1,7,1693
34005703804,99,5,11,2640
34005703900,44,0,199,1400
34005704004,135,27,5,751
34005704005,119,31,4,842
34005704006,163,4,10,391
34005704007,138,23,17,1032
34005704008,111,105,8,1422
34005704009,141,91,54,657
34005704011,66,2,60,1228
34005704012,98,60,0,1066
34005704013,42,2,2,1644
34005704015,234,60,32,566
34005704016,18,0,3,1419
34005704201,142,43,2,1308
34005704202,205,0,32,654
34005704302,237,4,49,2384
34005704500,744,49,161,1491
34005704600,315,37,62,591
34005704700,647,1,363,1245
34005704801,512,0,229,121
34005981802,25,0,37,11
34005982111,327,0,0,0
34005982200,612,0,62,0
34007600200,181,0,7,243
34007600400,211,8,5,308
34007600700,72,5,16,101
34007600800,151,5,8,224
34007600900,184,30,4,307
34007601000,111,44,6,837
34007601101,116,16,2,339
34007601102,168,6,12,682
34007601200,59,26,23,563
34007601300,214,4,9,272
34007601400,108,9,1,505
34007601500,162,20,6,396
34007601600,86,18,2,141
34007601700,252,18,67,67
34007601800,265,1,4,124
34007601900,133,9,2,105
34007602000,86,31,72,523
34007602503,89,1,0,715
34007602601,79,9,4,946
34007602602,19,11,1,625
34007602901,245,3,2,1629
34007602902,93,10,0,898
34007603001,83,9,35,1154
34007603002,130,9,12,1163
34007603100,104,23,57,878
34007603201,179,35,18,1518
34007603202,387,31,10,382
34007603301,200,16,3,1396
34007603302,93,37,5,1727
34007603303,41,7,0,416
34007603400,261,18,6,1976
34007603501,414,71,8,1523
34007603503,32,0,0,1676
34007603504,48,26,5,844
34007603505,60,1,2,1241
34007603506,66,3,3,2081
34007603507,81,131,9,1557
34007603601,165,37,2,999
34007603602,19,0,1,918
34007603603,76,0,0,889
34007603700,96,40,5,977
34007603800,76,9,20,1786
34007603901,91,45,16,1475
34007603902,71,12,3,668
34007604100,44,3,4,484
34007604200,55,30,81,675
34007604300,115,11,7,925
34007604400,54,10,48,997
34007604600,80,29,35,545
34007604700,20,3,8,726
34007605100,46,1,49,792
34007605200,199,12,73,702
34007605300,102,2,22,476
34007605400,44,8,49,950
34007605602,45,10,16,922
34007605700,118,7,14,1206
34007605800,39,5,91,1060
34007605900,50,0,25,855
34007606000,131,9,62,491
34007606100,20,11,31,701
34007606200,158,26,29,1283
34007606300,81,34,10,654
34007606400,28,14,6,1096
34007606500,133,17,4,944
34007606600,103,12,45,673
34007606700,79,19,97,1285
34007606800,104,12,28,1317
34007607000,133,192,84,1006
34007607100,54,2,67,1403
34007607200,214,41,42,1179
34007607300,167,23,50,1405
34007607401,60,9,19,925
34007607402,165,10,42,689
34007607502,200,21,29,1710
34007607503,76,36,10,1464
34007607504,153,2,37,1264
34007607505,101,21,2,1564
34007607506,38,106,1,197
34007607507,139,152,15,553
34007607600,110,3,42,795
34007607701,126,103,2,487
34007607702,173,42,29,844
34007607801,70,157,24,680
34007607802,41,12,24,762
34007607900,63,7,78,607
34007608001,118,40,39,722
34007608202,67,0,10,1074
34007608205,21,0,8,1420
34007608206,41,4,18,1277
34007608209,115,12,41,691
34007608210,131,31,8,489
34007608211,117,59,6,707
34007608302,140,15,70,1097
34007608303,147,26,7,995
34007608304,192,71,63,979
34007608401,72,0,3,1397
34007608402,78,3,198,1203
34007608403,161,2,21,1910
34007608404,104,47,13,1692
34007608503,72,67,19,417
34007608504,21,83,16,345
34007608600,225,33,57,1328
34007608700,369,60,66,2297
34007608800,665,29,46,1862
34007608901,243,20,192,1787
34007608903,94,0,5,1503
34007608904,123,1,100,694
34007609000,117,4,62,462
34007609103,330,55,32,1666
34007609201,93,25,5,1025
34007609202,113,23,6,1028
34007609204,194,9,4,689
34007609205,368,9,20,2441
34007609206,88,27,6,1502
34007609207,93,1,5,1245
34007610300,249,22,0,36
34007610400,218,4,16,269
34007610500,292,15,18,1791
34007610600,144,32,10,85
34007610800,337,3,4,993
34007610900,70,226,5,824
34007611000,321,25,44,1024
34007611100,119,13,5,837
34007611200,106,31,18,1353
34007611300,217,12,13,1426
34007611400,152,7,34,1486
34007611500,402,7,57,2040
34007611600,111,19,35,668
34007611700,171,12,51,996
34009020101,267,201,33,835
34009020102,212,129,5,559
34009020201,43,33,8,1060
34009020203,162,296,30,1415
34009020205,100,373,6,758
34009020206,104,149,0,458
34009020301,456,250,177,1687
34009020302,515,138,40,1881
34009020400,208,3,56,1409
34009020500,341,7,60,863
34009020600,268,304,16,1129
34009020700,646,276,68,1985
34009020800,659,620,22,500
34009020901,574,52,415,987
34009020902,459,281,228,2738
34009021001,413,18,17,1000
34009021002,290,268,25,1762
34009021100,628,46,31,2112
34009021300,543,74,33,1881
34009021400,517,111,76,963
34009021500,296,17,31,431
34009021600,425,151,207,1362
34009021701,211,14,132,1011
34009021702,507,20,206,1038
34009021803,55,2,217,2422
34009021804,163,4,398,2575
34009021805,74,0,177,1800
34009021806,69,9,123,1986
34009021900,310,21,90,1970
34009022000,439,151,252,1856
34009022101,54,1,17,735
34009022102,1133,55,57,2128
34011010101,309,7,51,1735
34011010103,33,0,120,0
34011010200,237,7,100,1727
34011010301,191,2,22,1505
34011010302,173,5,65,1016
34011010401,529,1,21,1813
34011010402,13,0,16,0
34011010500,218,0,3,1398
34011010600,267,11,25,2608
34011010701,369,19,15,1700
34011010702,223,18,27,1416
34011010800,392,0,4,1498
34011020100,103,3,8,58
34011020200,96,6,18,274
34011020301,123,5,17,227
34011020302,63,4,39,404
34011020400,190,20,14,843
34011020502,2,0,12,0
34011020503,188,44,38,567
34011020600,135,25,12,1001
34011030100,127,4,2,93
34011030200,149,20,29,1248
34011030300,116,13,17,814
34011030401,173,32,35,1123
34011030402,199,29,9,1302
34011030501,453,48,120,2114
34011030502,452,25,13,1072
34011040300,125,20,5,1045
34011040400,202,32,104,2019
34011040500,283,55,13,1349
34011040601,99,41,0,1069
34011040602,61,83,6,756
34011040701,158,34,37,1447
34011040702,263,44,11,1096
34011040800,98,14,61,1953
34011040901,407,8,22,1077
34011040902,987,10,23,1993
34011041001,692,0,8,1335
34011041002,629,21,10,1224
34011041101,250,27,2,609
34011041102,107,7,22,632
34013000100,66,17,16,715
34013000200,55,25,10,228
34013000300,62,52,17,206
34013000400,21,15,16,300
34013000500,47,6,4,211
34013000600,27,19,18,552
34013000700,125,28,15,578
34013000800,68,24,14,475
34013000900,63,9,6,323
34013001000,110,7,3,204
34013001100,81,31,0,90
34013001300,47,5,35,213
34013001400,76,5,9,420
34013001500,77,2,0,83
34013001600,45,3,25,160
34013001700,66,3,6,302
34013001800,66,18,12,337
34013001900,59,1,15,227
34013002000,35,13,37,606
34013002100,48,4,80,627
34013002202,29,3,30,755
34013002203,4,7,0,0
34013002204,19,1,1,369
34013002300,48,13,54,836
34013002400,59,18,32,576
34013002500,26,4,48,683
34013002600,55,11,23,211
34013002800,49,8,45,164
34013003100,66,27,0,35
34013003500,56,11,46,263
34013003700,92,2,25,278
34013003800,77,22,26,260
34013003900,74,16,0,6
34013004100,37,12,31,461
34013004200,58,7,22,448
34013004300,62,7,14,407
34013004400,34,4,24,268
34013004500,48,27,1,487
34013004600,62,15,4,471
34013004700,32,12,10,738
34013004801,24,8,16,173
34013004802,248,6,10,178
34013004900,39,8,35,553
34013005000,125,13,32,309
34013005100,15,1,46,346
34013005200,38,10,12,228
34013005300,39,13,14,398
34013005400,72,18,6,305
34013005700,175,17,0,212
34013006200,42,21,0,3
34013006400,45,6,0,8
34013006600,28,10,0,10
34013006700,94,11,14,117
34013006800,247,17,18,351
34013006900,71,41,1,268
34013007000,116,44,9,238
34013007100,93,33,6,312
34013007200,60,18,5,307
34013007300,92,34,3,449
34013007400,427,31,8,267
34013007501,300,23,1,164
34013007502,228,19,3,197
34013007600,56,27,3,139
34013007700,83,16,15,125
34013007800,59,16,10,271
34013007900,105,44,35,83
34013008000,106,5,0,65
34013008100,136,16,0,41
34013008200,42,22,0,1
34013008700,126,10,6,310
34013008800,54,7,2,165
34013008900,36,7,1,179
34013009000,27,16,0,25
34013009100,58,23,18,274
34013009200,98,11,1,127
34013009300,76,29,22,408
34013009400,50,39,11,693
34013009500,81,32,24,628
34013009600,229,21,8,470
34013009700,71,55,8,383
34013009900,59,13,1,378
34013010000,64,22,1,562
34013010100,45,20,66,540
34013010200,47,18,18,1012
34013010300,66,19,38,517
34013010400,43,64,12,242
34013010500,75,37,19,314
34013010600,67,56,2,178
34013010700,37,17,35,461
34013010800,28,4,112,291
34013010900,94,29,24,349
34013011100,25,33,0,15
34013011200,41,35,25,313
34013011300,91,27,16,42
34013011400,61,42,7,429
34013011500,58,8,30,509
34013011600,31,22,6,385
34013011700,60,21,3,602
34013011800,26,3,3,496
34013011900,112,77,17,49
34013012000,130,365,74,410
34013012100,49,341,13,166
34013012200,72,367,385,189
34013012300,48,265,278,333
34013012400,43,301,27,287
34013012500,33,355,33,368
34013012600,45,339,44,93
34013012700,56,290,49,445
34013012800,103,362,19,231
34013012900,75,310,27,183
34013013000,12,1,0,0
34013013100,158,184,49,67
34013013200,85,353,44,18
34013013300,88,450,27,72
34013013400,99,3,31,1391
34013013500,111,20,4,1380
34013013600,140,126,20,964
34013013700,121,59,5,939
34013013800,50,13,4,1427
34013013900,88,15,6,1496
34013014000,44,56,0,1008
34013014100,34,274,7,776
34013014200,33,183,7,951
34013014300,74,427,6,868
34013014400,280,282,9,295
34013014500,73,382,7,282
34013014600,47,340,7,626
34013014700,179,643,16,327
34013014800,76,16,1,1171
34013014900,30,26,16,1691
34013015000,52,42,8,897
34013015100,44,454,19,926
34013015200,50,492,14,354
34013015300,105,146,18,240
34013015400,288,313,12,453
34013015500,65,407,42,545
34013015600,42,318,81,485
34013015700,84,146,97,98
34013015800,61,300,37,515
34013015900,83,475,160,490
34013016000,90,15,25,2446
34013016100,86,11,0,1053
34013016200,25,0,0,1259
34013016300,67,17,0,1095
34013016400,43,23,4,1145
34013016500,43,12,1,1302
34013016600,109,30,6,536
34013016700,93,61,14,209
34013016800,177,48,5,290
34013016900,30,41,1,887
34013017000,47,54,9,576
34013017100,67,15,0,356
34013017200,35,7,10,893
34013017301,90,41,15,1407
34013017302,204,98,123,1344
34013017400,162,252,5,1444
34013017500,163,261,28,1144
34013017600,75,30,52,881
34013017700,151,22,76,652
34013017800,101,13,72,517
34013017900,22,0,46,1112
34013018000,140,24,15,2043
34013018100,73,8,2,255
34013018200,48,28,11,492
34013018300,101,46,3,342
34013018400,131,19,16,243
34013018600,251,17,22,390
34013018700,69,59,14,368
34013018800,44,39,3,910
34013018900,108,34,7,509
34013019000,34,10,11,1586
34013019100,46,2,0,1407
34013019200,104,23,3,759
34013019300,168,22,7,557
34013019400,21,1,2,963
34013019500,37,3,3,1382
34013019600,77,22,7,1536
34013019700,154,22,5,1382
34013019800,61,9,1,899
34013019900,60,14,5,806
34013020000,114,0,1,2091
34013020100,74,2,0,1731
34013020200,74,23,13,1565
34013020300,262,226,6,865
34013020400,174,2,29,1610
34013020500,87,0,15,2696
34013020600,124,11,6,1689
34013020700,98,0,1,1511
34013020800,185,51,15,2136
34013020901,49,0,5,869
34013020902,278,83,52,1617
34013021000,147,33,6,1499
34013021100,97,14,17,1388
34013021200,98,14,0,1119
34013021300,185,59,25,1676
