CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
04013061055,71,181,22,1468
04013061056,114,12,8,624
04013061057,59,10,420,786
04013061058,187,6,83,758
04013061059,22,17,13,1382
04013061060,14,3,11,971
04013061061,24,5,2,1006
04013061062,30,0,13,2017
04013061063,151,81,5,276
04013061064,86,87,8,753
04013061100,897,0,0,0
04013061200,430,291,288,774
04013061300,159,144,5,441
04013061401,82,64,145,274
04013061402,259,83,282,985
04013071503,233,622,5,1227
04013071504,72,454,1,1283
04013071505,106,235,324,2238
04013071506,36,217,1,2379
04013071509,254,221,13,1388
04013071510,54,3,2,1545
04013071511,89,50,722,621
04013071512,73,35,81,1948
04013071513,100,5,11,819
04013071514,130,90,8,1237
04013071515,103,124,13,1185
04013071516,121,264,50,555
04013071517,100,1,3,1230
04013071600,152,82,28,1240
04013071701,26,2,17,964
04013071702,52,423,2,1484
04013071801,160,89,464,2251
04013071802,63,267,186,1484
04013071903,63,8,545,1944
04013071906,167,72,88,1654
04013071909,21,270,2,1129
04013071910,72,90,368,1897
04013071911,121,1,17,997
04013071912,47,18,513,388
04013071913,123,118,244,1004
04013071914,26,0,0,1001
04013071915,46,136,138,872
04013082002,123,305,1,1421
04013082007,14,46,0,1076
04013082008,28,0,0,1504
04013082009,14,0,0,1383
04013082010,47,65,1,1027
04013082012,50,3,0,1945
04013082016,82,1,4,727
04013082017,114,95,5,1041
04013082018,22,246,2,1057
04013082019,59,1,2,841
04013082020,3,3,0,1377
04013082021,11,1,0,853
04013082022,30,176,109,894
04013082023,51,2,2,1862
04013082024,99,177,24,947
04013082025,45,1,2,919
04013082026,20,139,1,1577
04013082027,148,91,6,1138
04013082028,42,65,0,1230
04013082204,103,54,11,1648
04013082205,25,1,0,1612
04013082206,272,2,0,1183
04013082207,129,0,220,1027
04013082208,245,9,58,1071
04013082209,60,0,96,797
04013082210,23,4,20,1563
04013082211,75,12,10,1980
04013082212,13,2,0,1410
04013082213,18,0,1,1558
04013083000,652,144,53,1512
04013092305,130,20,155,1248
04013092306,50,44,2,1997
04013092307,46,138,3,1681
04013092308,82,106,5,1941
04013092309,132,129,2,1495
04013092311,45,240,0,234
04013092312,100,229,260,655
04013092401,82,177,5,708
04013092402,53,125,82,633
04013092500,268,85,280,1286
04013092600,338,101,287,464
04013092705,255,103,60,961
04013092708,75,79,1,477
04013092709,57,23,4,1547
04013092710,34,1,202,1465
04013092711,93,64,191,810
04013092712,93,93,1,1293
04013092713,44,1,6,1570
04013092715,23,50,0,1026
04013092716,26,4,1,1188
04013092717,85,123,1,804
04013092718,36,118,2,661
04013092719,10,125,1,1153
04013092720,467,156,38,1277
04013092721,45,6,12,1079
04013092723,49,99,41,1228
04013092724,21,32,591,934
04013092801,129,238,118,634
04013092802,94,160,69,828
04013092900,522,76,165,475
04013093001,109,402,199,499
04013093002,55,65,307,705
04013093101,83,115,435,507
04013093104,514,226,517,0
04013093105,56,164,222,631
04013093106,27,96,10,811
04013093200,462,314,284,178
04013103205,27,0,1,1326
04013103206,20,0,9,1126
04013103207,60,0,10,1088
04013103208,169,96,28,1049
04013103209,163,86,65,1884
04013103210,141,404,14,830
04013103211,111,0,5,1771
04013103212,58,0,10,1711
04013103214,59,0,8,1551
04013103215,100,5,7,1311
04013103216,68,86,57,1707
04013103217,50,176,51,1719
04013103219,161,97,22,1066
04013103220,203,189,4,693
04013103302,66,57,2,2094
04013103303,168,53,568,1048
04013103304,134,253,310,88
04013103305,87,93,536,127
04013103306,90,379,151,74
04013103400,68,4,4,1858
04013103501,104,32,4,1149
04013103502,153,37,11,2412
04013103604,181,235,767,667
04013103605,100,78,9,2374
04013103606,94,42,9,1803
04013103607,44,4,3,1860
04013103608,150,39,11,1107
04013103609,40,360,0,829
04013103611,122,137,3,2013
04013103612,29,265,9,1009
04013103614,46,16,1,1200
04013103615,160,319,181,360
04013103701,186,315,335,698
04013103702,106,297,62,812
04013103900,84,101,5,1538
04013104000,102,257,13,1453
04013104100,66,87,5,2012
04013104202,47,33,0,1876
04013104203,84,125,3,1866
04013104204,29,0,5,1136
04013104205,220,209,31,942
04013104206,86,72,6,1227
04013104207,183,122,8,1122
04013104212,69,49,8,1992
04013104214,174,1,3,951
04013104215,103,82,189,1264
04013104216,64,132,11,1379
04013104217,140,127,11,1386
04013104218,66,137,4,1314
04013104219,95,0,2,1056
04013104221,73,18,18,2015
04013104222,60,92,1,1811
04013104223,86,0,27,812
04013104224,145,137,7,1318
04013104225,46,35,9,1501
04013104226,223,90,5,1304
04013104227,58,40,2,698
04013104301,32,1,5,1281
04013104302,97,324,65,192
04013104401,418,165,7,891
04013104402,468,213,353,0
04013104501,242,200,89,408
04013104502,99,277,28,766
04013104600,246,159,6,981
04013104701,164,163,22,444
04013104702,169,203,360,813
04013104801,159,42,23,1459
04013104802,128,139,12,1907
04013104900,57,1,6,1711
04013105002,178,79,112,1642
04013105003,70,3,5,2487
04013105004,181,18,54,2054
04013105101,69,7,3,2133
04013105102,179,179,98,1550
04013105103,61,4,20,1840
04013105200,155,225,31,1806
04013105300,163,171,37,1414
04013105400,45,46,6,1407
04013105501,264,95,32,309
04013105502,101,124,0,40
04013105503,81,214,0,0
04013105601,31,0,2,1317
04013105602,77,259,0,727
04013105701,44,28,2,1109
04013105702,38,43,0,1204
04013105800,105,11,5,2143
04013105900,127,129,107,1455
04013106001,79,94,34,378
04013106002,127,194,22,356
04013106003,37,182,4,676
04013106100,166,119,10,1375
04013106200,23,12,6,1399
04013106300,238,207,49,1283
04013106400,198,140,19,737
04013106501,136,185,5,697
04013106502,95,207,43,622
04013106600,134,93,31,1188
04013106701,97,209,0,157
04013106702,44,59,68,342
04013106703,45,11,8,862
04013106801,132,221,7,68
04013106802,193,78,14,845
04013106900,123,66,6,1928
04013107001,34,71,2,996
04013107002,95,13,1,1096
04013107101,34,20,6,1176
04013107102,58,144,2,931
04013107201,340,189,2,17
04013107202,49,23,4,1284
04013107300,267,104,275,1435
04013107401,61,43,5,871
04013107402,62,98,30,75
04013107403,46,149,3,58
04013107404,41,47,0,0
04013107500,228,163,39,1099
04013107601,209,207,37,614
04013107602,131,84,0,624
04013107700,149,129,28,1001
04013107800,220,145,76,807
04013107900,88,45,50,1610
04013108000,56,1,2,1453
04013108100,48,51,19,628
04013108200,97,108,20,1097
04013108301,125,94,27,1160
04013108302,129,184,40,747
04013108400,265,337,30,1139
04013108501,142,99,32,593
04013108502,189,242,22,362
04013108601,145,187,19,291
04013108602,374,300,58,598
04013108802,166,108,11,395
04013108901,82,102,3,794
04013108902,165,346,17,749
04013109001,94,214,8,145
04013109002,79,314,29,325
04013109003,119,327,39,230
04013109101,72,0,1,926
04013109102,60,25,4,1174
04013109200,358,129,66,551
04013109300,117,0,0,1184
04013109401,46,199,0,568
04013109402,62,0,309,805
04013109500,67,94,2,1314
04013109601,19,44,0,1218
04013109602,54,235,47,1027
04013109603,35,0,0,1263
04013109604,7,42,1,902
04013109702,44,0,0,1351
04013109703,74,25,0,591
04013109704,9,0,0,623
04013109705,9,0,1,509
04013109706,16,107,0,446
04013109707,101,158,0,210
04013109801,59,67,1,847
04013109802,11,0,0,1238
04013109900,106,127,0,1431
04013110001,27,0,2,1117
04013110002,67,43,29,973
04013110100,399,103,4,1172
