CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
21047201303,23,24,99,1450
21047201304,138,251,350,564
21047201400,397,9,289,2257
21047201501,647,0,0,0
21047201502,532,0,0,0
21047201503,432,0,0,0
21047980100,218,0,0,0
21049020101,120,184,243,1382
21049020103,20,71,3,1457
21049020105,100,105,43,1141
21049020106,110,8,114,1257
21049020201,255,73,83,1063
21049020202,190,55,69,1507
21049020300,236,0,227,2023
21049020400,320,2,383,2545
21049020500,235,2,131,2150
21049020600,287,105,518,1311
21051950100,887,11,613,60
21051950201,1133,0,1055,92
21051950202,1215,0,1034,65
21051950301,394,0,912,100
21051950302,650,2,779,61
21051950400,890,0,1111,37
21051950500,793,0,938,75
21051950600,440,0,341,31
21053970100,1797,3,1354,171
21053970202,1659,2,1772,123
21053970203,1050,7,830,27
21053970204,640,0,784,51
21055930100,402,2,292,1466
21055930200,458,42,371,2055
21055930300,263,1,219,1075
21055930400,271,0,358,1177
21057950100,679,564,135,2922
21057950200,665,401,129,2383
21059000100,100,0,26,1216
21059000200,320,16,71,893
21059000300,245,3,17,271
21059000401,241,18,22,1574
21059000402,348,0,20,730
21059000500,188,0,18,760
21059000600,283,1,23,1877
21059000700,130,8,12,1718
21059000800,228,21,28,1484
21059000900,256,22,7,1438
21059001000,102,0,2,1127
21059001100,94,0,1,734
21059001200,63,0,2,1399
21059001300,704,12,36,2297
21059001401,374,1,32,2158
21059001402,346,0,44,2543
21059001501,1085,0,54,1543
21059001502,882,0,40,1838
21059001601,218,10,20,1663
21059001602,1188,0,59,2729
21059001701,491,2,23,1532
21059001702,225,0,17,1203
21059001703,960,0,62,2691
21059001800,1230,5,97,3862
21061920200,470,0,1214,2814
21061920300,201,0,645,927
21061920401,234,10,606,1378
21061920402,329,26,600,1741
21061980100,57,0,1,34
21063920101,428,10,237,1644
21063920102,564,23,530,1610
21063920200,518,0,313,1351
21065920100,638,0,361,194
21065920201,922,2,482,84
21065920202,850,11,1105,273
21065920301,543,0,695,31
21065920302,1074,0,1442,141
21065920400,791,0,559,36
21067000101,284,152,33,318
21067000102,106,90,11,231
21067000200,195,147,37,732
21067000300,83,179,90,958
21067000400,144,81,20,477
21067000500,116,162,21,1463
21067000600,92,290,30,1619
21067000700,69,148,10,757
21067000801,81,10,2,26
21067000802,209,143,0,79
21067000900,303,136,48,288
21067001000,407,40,32,427
21067001100,148,82,569,1236
21067001300,152,69,27,425
21067001400,78,98,21,921
21067001500,217,11,53,900
21067001600,240,32,16,1017
21067001700,59,86,3,1028
21067001800,106,135,17,254
21067001900,153,124,30,578
21067002001,62,166,8,1000
21067002002,24,66,3,567
21067002200,40,75,5,537
21067002302,76,215,24,1096
21067002303,61,206,2,950
21067002304,0,22,0,858
21067002400,126,85,1,1614
21067002500,107,195,12,1457
21067002600,56,116,7,1894
21067002700,76,56,3,1141
21067002800,335,35,24,1866
21067002900,67,9,8,2441
21067003000,73,215,0,1876
21067003101,36,52,2,1186
21067003102,53,64,6,1047
21067003201,48,46,2,746
21067003202,72,277,6,1962
21067003300,52,63,21,964
21067003402,127,219,4,1033
21067003404,50,96,9,1073
21067003405,35,290,6,1404
21067003406,24,81,10,2678
21067003407,27,134,16,852
21067003501,55,123,8,1010
21067003503,71,136,39,63
21067003504,42,240,1,381
21067003600,82,19,2,1806
21067003701,223,0,75,932
21067003702,250,1,10,1293
21067003703,69,6,0,1946
21067003704,211,13,1,1614
21067003802,411,0,85,1344
21067003803,190,0,20,1270
21067003804,66,181,16,1244
21067003906,43,0,6,1758
21067003908,162,41,17,1295
21067003909,210,74,95,950
21067003910,79,58,3,300
21067003911,136,119,20,644
21067003912,104,143,6,801
21067003913,43,69,1,2202
21067003914,0,14,1,671
21067003915,7,14,1,1132
21067003916,10,0,0,271
21067003917,13,52,3,571
21067003918,607,3,62,2149
21067004001,30,305,10,1413
21067004003,112,10,4,837
21067004005,7,7,0,539
21067004006,16,0,0,464
21067004007,171,2,48,1608
21067004103,70,10,0,295
21067004104,36,186,1,1077
21067004105,15,90,7,1145
21067004106,31,1,0,1048
21067004107,45,66,0,1295
21067004204,188,13,13,2081
21067004205,13,5,2,2354
21067004207,169,7,22,1744
21067004208,159,84,13,2009
21067004209,4,24,0,1525
21067004210,54,8,7,1333
21069920100,754,0,693,2718
21069920200,760,11,238,2321
21069920300,493,0,406,2194
21069920400,927,0,850,3833
21071920100,472,37,293,1008
21071920200,345,0,394,758
21071920301,308,0,367,919
21071920302,201,0,458,781
21071920401,285,0,495,1074
21071920402,189,0,336,750
21071920500,301,0,454,1261
21071920600,298,13,564,1063
21071920700,275,0,467,933
21071920801,310,0,453,1081
21071920802,254,0,528,797
21071920900,190,0,356,666
21071921001,407,1,615,1047
