CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
54039012100,266,62,570,1255
54039012200,345,54,763,1480
54039012301,365,76,478,1414
54039012302,179,48,211,622
54039012800,93,90,27,1846
54039012900,407,131,33,466
54039013001,159,84,66,491
54039013002,151,52,63,947
54039013100,204,145,135,1503
54039013200,352,50,736,1263
54039013300,41,21,26,1260
54039013400,109,72,53,861
54039013500,61,48,36,1483
54039013600,293,115,157,1891
54039013701,101,13,147,914
54039013702,206,66,680,2054
54039013800,254,92,273,627
54041967200,458,50,310,2219
54041967300,536,70,262,2187
54041967400,384,33,141,1112
54041967500,175,31,89,1220
54041967600,591,79,454,2464
54043955401,335,9,451,1369
54043955402,389,3,517,1296
54043955500,560,21,417,1590
54043955600,488,14,589,1419
54043955700,385,3,472,1145
54043955800,564,5,613,1534
54045956102,348,21,371,860
54045956103,416,4,473,1424
54045956104,401,0,534,963
54045956200,475,25,382,1156
54045956400,452,38,361,905
54045956500,211,3,329,544
54045956600,413,17,629,1227
54045956700,493,16,518,1092
54045956800,415,14,596,1552
54045956900,258,30,138,438
54047953600,184,2,154,583
54047953800,479,1,436,879
54047953900,368,2,275,618
54047954000,394,6,267,830
54047954200,334,5,240,856
54047954501,243,9,179,877
54047954503,490,34,282,1228
54047954504,764,8,536,1379
54049020100,93,48,21,115
54049020200,183,151,38,620
54049020300,122,82,29,1598
54049020400,74,9,27,624
54049020500,96,39,122,656
54049020600,47,38,47,735
54049020700,265,73,163,1507
54049020800,140,81,62,1137
54049020900,245,44,357,1515
54049021001,246,25,217,1474
54049021002,160,9,121,1022
54049021100,61,47,27,1072
54049021201,280,59,79,1264
54049021202,294,22,169,1040
54049021300,239,25,225,1781
54049021400,149,8,105,895
54049021500,235,22,195,1818
54049021601,187,6,227,1211
54049021602,243,13,187,1175
54049021700,167,11,115,880
54049021800,381,13,327,1655
54051020200,254,70,94,616
54051020500,112,46,23,195
54051020601,120,56,99,693
54051020702,105,18,24,708
54051020800,1321,51,384,2917
54051020900,1062,21,458,2025
54051021001,223,13,120,718
54051021002,109,66,269,2019
54051021100,260,97,231,1979
54051021300,357,28,197,1951
54053954801,359,10,410,1158
54053954802,800,16,319,2579
54053954901,563,0,260,1889
54053954902,556,35,387,2218
54053955000,427,48,168,1960
54053955101,514,2,345,1395
54053955102,1026,1,587,3158
54055000900,902,3,700,1723
54055001000,1024,17,996,1450
54055001100,1041,30,934,1944
54055001200,303,27,608,1128
54055001300,250,60,301,1439
54055001400,183,39,45,915
54055001500,264,52,658,1916
54055001600,332,0,244,710
54055001700,801,17,921,1566
54055001800,677,47,1037,1675
54055001900,242,22,226,574
54055002000,232,32,202,979
54055002100,75,51,37,1331
54055002200,325,57,288,1818
54055002300,1008,17,1093,1097
54055002400,842,1,471,1053
54057010100,140,23,174,1019
54057010200,490,24,178,1750
54057010300,409,20,254,2331
54057010400,762,3,422,2852
54057010500,511,89,325,2183
54057010600,272,109,255,1629
54057010700,354,43,213,845
54059957100,740,1,599,999
54059957200,525,3,542,888
54059957300,473,4,718,858
54059957400,351,42,338,783
54059957500,523,17,709,905
54059957600,520,5,708,821
54059957700,579,7,818,676
54061010101,36,94,10,82
54061010103,24,142,13,97
54061010104,127,77,25,102
54061010202,38,172,52,543
54061010203,74,122,43,233
54061010204,61,41,3,36
54061010400,195,85,122,1051
54061010601,93,93,38,379
54061010602,100,77,11,244
54061010700,164,185,69,760
54061010800,213,70,425,889
54061010901,61,213,41,642
54061010902,177,78,75,1088
54061011000,218,118,278,649
54061011100,254,98,76,895
54061011200,128,113,201,755
54061011300,396,86,374,1634
54061011400,593,156,495,2043
54061011500,584,150,594,1784
54061011601,17,61,259,331
54061011602,179,78,224,863
54061011700,280,91,143,1313
54061011803,198,86,303,1274
54061011804,384,84,324,1639
54061011805,169,33,268,1377
54061011806,255,67,330,1643
54061011900,234,67,195,1709
54061012000,170,64,26,995
54063950100,731,15,446,2606
54063950200,996,21,388,3496
54063950300,836,15,649,3375
54065970701,188,3,180,2042
54065970702,123,2,205,1032
54065970800,255,66,108,1509
54065970900,181,8,192,1707
54065971001,209,2,273,1864
54065971002,245,8,94,1075
54067950100,631,1,389,1860
54067950201,417,13,325,1267
54067950202,431,26,331,1450
54067950300,230,2,178,663
54067950400,534,19,569,2198
54067950500,195,12,73,579
54067950600,647,3,418,2916
54067950700,455,1,376,2056
54069000200,113,84,16,933
54069000300,75,31,13,432
54069000400,71,49,7,122
54069000500,38,76,9,330
54069000600,54,68,12,197
54069000700,70,10,5,138
54069001300,29,14,23,482
54069001400,75,64,14,839
54069001500,121,65,19,893
54069001600,44,79,18,597
54069001700,27,19,7,642
54069001800,199,98,81,1939
54069001901,41,34,16,1076
54069002000,329,53,149,1969
54069002100,385,40,127,1619
54069002200,363,49,251,1219
54069002600,243,96,15,401
54069002700,108,17,2,32
54071970400,416,17,147,1249
54071970500,757,34,152,2669
54071970600,586,3,178,1832
54073962100,370,4,243,1638
54073962200,635,33,340,1918
54075960101,248,3,146,1287
54075960102,473,38,159,1088
54075960201,435,10,181,1554
54075960202,379,17,120,1541
54075960300,504,10,228,2044
54077963801,256,11,129,702
54077963802,530,19,229,1932
54077963900,599,42,333,1852
54077964000,465,54,263,1600
54077964101,680,2,292,1297
54077964102,125,7,81,510
54077964103,243,9,114,1135
54077964200,781,18,386,2284
54077964300,449,37,381,1939
54077964400,502,4,346,1601
54077964500,546,8,299,1582
54079020100,600,11,597,2935
54079020200,650,25,464,2774
54079020300,486,3,291,2531
54079020400,463,29,288,2510
54079020500,515,40,448,2069
54079020601,266,31,119,2132
54079020604,135,31,15,887
54079020606,120,28,48,1595
54079020607,120,44,117,1008
54079020608,195,34,218,1811
54079020609,189,24,202,1358
54079020700,375,5,291,2299
54081000200,248,83,80,1301
54081000300,325,38,142,1843
54081000400,137,37,80,1424
54081000500,235,68,195,1621
54081000600,284,83,86,1720
54081000700,258,4,190,1376
54081000802,752,18,575,2172
54081000803,257,19,532,1892
54081000804,501,24,803,2332
54081000900,742,7,1045,2935
54081001001,285,11,576,2186
54081001002,233,17,490,1207
54081001100,718,2,970,2340
54081001200,687,2,699,1789
54081001300,408,33,481,1843
54081001400,506,72,627,1861
54081001500,477,14,570,1642
54083965900,435,53,369,2077
54083966000,411,66,140,1691
54083966100,317,98,98,1075
54083966200,299,68,237,1700
54083966300,556,39,388,2188
54083966400,572,52,536,2685
54083966500,602,27,457,2194
54085962300,875,31,347,1806
54085962400,884,15,319,2242
54085962500,466,23,280,1341
54087962800,636,2,159,1596
54087962901,482,0,164,1396
54087962902,328,1,131,1260
54087963000,437,17,246,1163
54087963100,816,1,336,2161
54089000500,470,16,251,1794
54089000600,820,10,642,3203
54089000700,162,35,42,578
54089000800,734,6,350,2523
54091964600,414,77,278,2043
54091964700,366,41,428,1977
54091964800,575,76,399,1911
54091964900,300,21,304,1147
54093965200,361,9,183,1357
54093965300,587,35,247,2140
54093965400,372,29,214,1486
54095961800,309,18,137,1240
54095961900,771,16,343,1896
54095962000,555,6,174,1381
54097966600,610,11,511,2285
54097966700,218,54,61,903
54097966800,311,50,245,1457
54097966900,280,15,151,1249
54097967000,647,24,479,3206
54097967100,464,8,498,2414
54099005100,64,8,39,986
54099005200,118,27,59,878
54099020100,137,24,99,831
54099020300,394,70,257,1627
54099020400,484,25,443,2201
54099020500,646,31,487,1962
54099020600,376,8,440,2000
54099020700,558,3,491,1742
54099020800,739,15,623,1497
54099020900,593,5,376,987
54099021000,631,0,514,808
54101970101,555,16,382,774
54101970102,487,2,211,900
54101970200,458,8,266,941
54101970300,378,14,301,699
54103004900,232,55,338,1177
54103030400,590,6,146,2056
54103030500,686,10,377,2235
54103030700,324,34,168,1752
54103030800,114,12,32,661
54105030101,749,28,225,2166
54105030102,497,0,354,1232
54107000100,143,63,109,1274
54107000300,116,73,41,873
54107000400,40,36,17,914
54107000500,124,148,43,1387
54107000701,243,116,45,663
54107000702,102,22,22,667
54107000801,118,18,43,565
54107000802,214,25,296,1200
54107000901,155,17,56,594
54107000902,87,19,101,526
54107000903,168,61,105,1464
54107010101,237,13,197,808
54107010102,109,78,62,668
54107010200,188,34,78,1304
54107010300,63,49,118,1855
54107010400,123,13,18,837
54107010501,123,20,47,696
54107010502,150,78,136,1414
54107010601,472,8,458,1953
54107010602,423,14,462,2029
54107010703,448,44,489,2019
54107010704,434,16,577,1314
54107010705,242,5,344,1221
54107010706,320,33,293,1563
54107010800,592,0,533,1935
54107010901,526,17,362,2087
54107010902,197,61,356,1289
54107011000,457,66,87,857
54109002800,317,13,423,736
54109002901,397,68,739,1369
54109002902,405,15,743,1253
54109003000,358,0,477,624
54109003100,709,31,940,1638
54109003200,466,19,531,2147
