CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
30077000200,607,447,427,2369
30079000100,589,3,149,1365
30081000100,229,29,362,2584
30081000201,369,77,252,2147
30081000203,93,7,298,1360
30081000204,406,26,850,3325
30081000300,297,13,513,2088
30081000401,214,18,164,1592
30081000402,438,30,639,3439
30081000501,128,8,152,1113
30081000502,527,90,217,2408
30081000601,139,2,122,1211
30081000602,357,93,586,2277
30081000700,323,19,284,1636
30081000800,387,0,163,1407
30083070100,883,7,299,1429
30083070200,1125,5,267,1750
30083070301,465,61,229,1136
30083070302,177,41,25,541
30083070400,743,13,187,1662
30085080100,1048,28,185,1389
30085940001,1217,30,132,1457
30085940002,2037,8,101,1018
30087000100,751,28,264,1605
30087000200,766,2,199,1256
30087000300,368,43,391,426
30087940400,1076,4,44,76
30089000100,647,26,467,2195
30089000201,548,0,210,1664
30089000202,813,240,491,3019
30089940300,638,14,252,1097
30091090200,1328,27,252,2012
30091090400,1325,4,140,1514
30093000101,184,25,21,788
30093000102,313,124,29,748
30093000200,188,231,15,1437
30093000300,150,27,66,1300
30093000400,200,56,289,2169
30093000500,111,22,86,2610
30093000600,498,71,818,1833
30093000700,92,55,56,1373
30093000800,1214,15,780,3894
30095966400,625,20,291,2481
30095966500,495,17,178,2094
30095966600,889,11,384,2490
30097967000,1122,27,373,3250
30099000100,1215,3,94,2664
30099000200,580,10,116,1734
30099000300,663,27,120,1740
30101000100,787,1,315,1450
30101000200,1148,41,406,2497
30101980000,1,0,7,0
30103963500,462,1,34,720
30105100100,1333,13,189,2215
30105100500,388,34,52,1379
30105940600,1647,7,273,2175
30107000100,857,12,361,1654
30109000100,639,7,141,1059
30111000200,194,425,51,689
30111000300,405,408,22,838
30111000401,55,293,1,930
30111000402,101,370,5,625
30111000500,73,300,4,1525
30111000600,57,59,0,1011
30111000701,158,236,122,1575
30111000704,128,64,4,1297
30111000705,32,161,3,885
30111000706,330,211,473,945
30111000707,106,235,108,1984
30111000708,49,50,403,467
30111000800,598,17,760,1280
30111000901,479,103,316,1580
30111000902,253,165,404,1541
30111001000,217,326,22,1593
30111001100,215,327,76,1720
30111001200,80,121,0,955
30111001300,49,101,5,2379
30111001402,405,33,414,2888
30111001403,805,20,717,3273
30111001404,412,116,444,2798
30111001501,399,23,849,2570
30111001502,785,16,950,2888
30111001702,306,247,4,1561
30111001703,96,195,282,1046
30111001704,435,136,901,600
30111001801,71,59,14,2511
30111001803,49,48,1,915
30111001804,74,180,38,990
30111001805,42,101,17,807
30111001806,40,109,3,770
30111001901,112,386,66,1970
30111001902,209,394,270,1372
30111940001,536,18,757,2135
30111940002,186,2,255,1552
