CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
45019002004,120,46,22,1297
45019002005,104,79,4,2923
45019002006,101,69,27,1946
45019002007,49,62,0,1474
45019002008,174,148,73,1127
45019002009,217,68,55,1559
45019002103,804,131,395,1896
45019002104,309,272,10,2412
45019002105,240,108,1,1444
45019002106,267,86,66,1416
45019002107,841,694,222,3755
45019002108,280,18,295,1129
45019002200,298,30,266,1320
45019002300,202,8,92,811
45019002401,152,5,104,503
45019002402,259,0,392,665
45019002503,262,1,145,871
45019002504,542,25,394,1496
45019002604,59,40,5,1089
45019002605,142,32,174,1323
45019002606,44,14,5,837
45019002611,81,95,16,687
45019002612,106,230,0,1137
45019002613,156,150,100,1265
45019002614,99,148,1,761
45019002701,350,69,67,499
45019002702,163,179,3,1335
45019002801,163,85,10,1670
45019002802,121,9,1,1329
45019002900,167,48,1,1122
45019003000,157,36,12,1552
45019003104,303,120,541,502
45019003105,386,66,488,444
45019003106,351,41,313,2611
45019003107,339,129,215,1472
45019003108,603,158,1,829
45019003109,228,0,90,827
45019003110,437,141,441,945
45019003111,539,96,170,996
45019003113,130,135,148,901
45019003115,305,151,317,1269
45019003116,159,167,31,527
45019003117,26,9,4,1281
45019003200,578,0,0,0
45019003300,544,55,152,993
45019003400,684,124,169,1073
45019003500,71,109,1,1616
45019003600,140,97,61,921
45019003700,237,302,61,478
45019003800,127,0,13,1386
45019003900,488,19,43,880
45019004000,69,2,5,980
45019004300,246,80,35,651
45019004400,397,108,14,622
45019004607,273,156,43,1198
45019004609,241,136,136,2293
45019004610,241,211,89,1423
45019004612,159,236,5,1677
45019004613,208,1,7,576
45019004614,221,93,65,2396
45019004615,106,29,25,1857
45019004616,164,200,49,2539
45019004617,215,391,34,3004
45019004618,318,166,6,1654
45019004619,266,120,48,1590
45019004620,113,126,79,1468
45019004621,224,118,16,1887
45019004622,152,47,22,1315
45019004701,217,111,7,2173
45019004702,126,48,6,820
45019004800,104,45,1,1064
45019004901,109,48,1,1287
45019004902,107,86,3,1652
45019005001,243,17,176,801
45019005002,617,34,334,1575
45019005100,202,89,16,296
45019005300,180,150,1,646
45019005400,549,53,3,440
45019005500,752,19,19,270
45019005601,139,342,15,2353
45019005602,260,192,19,1786
45019005701,47,78,1,2168
45019005702,36,65,0,1226
45019005800,260,120,254,2214
45019005900,128,53,0,1340
45019990100,1,0,0,0
45021970101,258,1,501,1481
45021970102,343,0,766,1852
45021970201,884,2,196,1193
45021970203,162,1,425,975
45021970204,227,0,270,1941
45021970301,385,13,68,1399
45021970302,348,9,611,1286
45021970401,387,0,789,1380
45021970403,298,0,494,1327
45021970404,286,1,747,1146
45021970501,105,4,251,957
45021970502,468,67,336,1584
45021970503,181,3,315,580
45021970601,491,0,503,2383
45021970602,266,0,502,1279
45021970700,406,0,913,1633
45023020100,212,32,26,833
45023020200,338,231,85,993
45023020300,313,36,25,1263
45023020400,610,20,102,1625
45023020500,666,44,207,2125
45023020601,568,13,87,1769
45023020602,829,23,81,2177
45023020700,417,3,80,1030
45023020800,537,3,271,2341
45023020900,372,11,82,1235
45023021000,236,118,10,825
45025950101,722,509,924,1705
45025950102,482,343,705,993
45025950200,610,358,793,1405
45025950300,465,244,746,1059
45025950401,454,254,515,1396
45025950402,2799,426,851,1514
45025950501,227,180,447,723
45025950503,214,215,211,620
45025950504,249,416,132,1176
45025950601,353,221,427,709
45025950602,513,417,217,984
45025950701,502,329,980,1323
45025950702,233,157,430,671
45025950800,337,201,571,811
45027960100,663,4,716,1483
45027960201,350,0,375,788
45027960300,494,11,439,870
45027960400,484,0,602,893
45027960500,592,1,463,1725
45027960600,383,0,760,912
45027960701,370,2,410,1575
45027960702,117,0,399,321
45027960703,398,5,1368,2171
45027960801,650,1,565,1435
45027960802,445,5,986,1287
