CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
08005083500,35,182,10,1162
08005083600,34,98,30,342
08005083700,47,46,12,1147
08005083800,103,11,32,475
08005083900,42,105,64,247
08005084000,6,0,1,802
08005084100,12,9,24,1149
08005084200,49,1,8,1107
08005084300,12,0,3,1106
08005084400,10,0,0,1085
08005084500,6,80,1,426
08005084600,36,55,4,1372
08005084700,65,0,1,1426
08005084800,4,0,0,1157
08005084900,18,0,0,1051
08005085000,73,77,0,576
08005085100,23,0,1,1970
08005085200,37,0,2,1056
08005085300,20,67,0,544
08005085400,44,0,1,1418
08005085500,20,0,0,1750
08005085600,10,0,0,1006
08005085700,32,56,19,1388
08005085800,4,13,13,516
08005085900,138,4,2,1856
08005086001,17,0,0,1135
08005086002,15,44,0,931
08005086100,16,0,39,1545
08005086200,21,0,1,1980
08005086300,46,114,12,820
08005086400,29,0,2,1007
08005086500,66,69,11,1002
08005086600,55,101,2,1899
08005086700,55,0,7,2047
08005086801,113,176,17,152
08005086802,60,76,12,489
08005086900,48,95,20,120
08005087000,44,232,3,130
08005087100,63,49,3,207
08005087200,201,151,6,542
08005087301,8,140,1,66
08005087302,55,76,4,305
08005980000,64,0,0,33
08007940400,443,2,272,968
08007974201,87,4,132,1102
08007974202,218,157,295,1858
08007974300,539,150,404,2431
08007974400,677,79,193,1932
08009964600,1140,3,549,1670
08009964700,644,0,752,674
08011966701,105,0,84,102
08011966702,1070,6,685,1357
08013012101,25,27,11,1575
08013012103,36,58,4,894
08013012104,102,4,9,762
08013012105,77,170,539,982
08013012106,30,30,2,631
08013012107,66,35,81,756
08013012201,60,81,17,897
08013012204,201,120,6,248
08013012205,44,114,3,226
08013012206,97,87,8,165
08013012207,134,104,221,443
08013012208,484,52,0,15
08013012300,210,16,2,8
08013012401,51,114,15,652
08013012501,59,68,3,561
08013012505,120,41,7,1323
08013012507,28,14,1,1138
08013012508,35,93,4,752
08013012509,37,3,3,1226
08013012510,78,1,65,1356
08013012511,51,47,14,514
08013012603,28,29,0,801
08013012605,92,20,0,69
08013012608,11,10,4,462
08013012609,0,45,0,232
08013012610,14,86,1,4
08013012701,172,47,30,1870
08013012705,162,162,8,351
08013012707,362,0,17,1010
08013012708,58,48,6,1702
08013012709,13,0,0,713
08013012710,185,20,10,1557
08013012801,70,0,7,3072
08013012802,79,14,8,2595
08013012903,71,17,0,807
08013012904,70,51,5,1668
08013012905,100,27,8,830
08013012907,82,46,8,1288
08013013003,86,76,3,2508
08013013004,11,0,99,1113
08013013005,112,35,4,1239
08013013006,65,23,3,1945
08013013201,162,18,0,1389
08013013202,84,0,21,1236
08013013205,95,20,3,1828
08013013207,70,63,3,1394
08013013208,18,84,9,1792
08013013210,418,63,130,1352
08013013211,200,57,54,2425
08013013212,166,47,23,1466
