CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
09003405200,208,159,22,1087
09003405300,50,108,27,1540
09003405401,94,112,2,990
09003405402,245,202,28,481
09003405500,134,220,13,1185
09003405600,132,501,32,1630
09003405700,105,238,1,306
09003405801,55,262,2,691
09003405802,135,74,10,1421
09003405900,33,61,6,1657
09003406001,127,184,8,768
09003406002,35,76,6,1339
09003406100,225,369,14,140
09003410101,171,0,653,1187
09003410102,190,0,683,684
09003415300,57,342,8,70
09003415400,142,611,7,828
09003415500,71,318,25,259
09003415600,85,402,28,267
09003415700,57,419,21,402
09003415800,103,242,25,207
09003415900,90,160,4,34
09003416000,51,577,14,185
09003416100,85,532,28,202
09003416200,41,271,8,75
09003416300,86,365,16,476
09003416400,58,105,9,1100
09003416500,104,197,4,1107
09003416600,91,342,11,163
09003416700,106,363,26,1384
09003416800,16,211,3,825
09003417100,158,109,4,20
09003417200,30,43,0,301
09003417300,75,0,0,0
09003417400,86,13,1,432
09003417500,44,303,21,1286
09003420400,89,135,16,833
09003420500,322,301,5,1020
09003420601,108,179,16,401
09003420602,172,122,6,742
09003420700,96,53,6,1122
09003430100,209,331,4,913
09003430201,102,112,149,833
09003430202,47,7,0,1857
09003430203,46,255,0,1085
09003430301,89,25,41,1351
09003430302,79,11,3,1152
09003430400,306,314,7,1339
09003430501,47,150,6,360
09003430502,46,11,33,1950
09003430602,41,172,15,1039
09003430603,127,65,4,441
09003430604,408,20,334,874
09003460100,171,6,569,576
09003460202,488,9,780,383
09003460203,326,34,253,408
09003460204,369,1,841,569
09003460301,236,9,698,673
09003460302,196,13,589,408
09003462101,50,305,22,1492
09003462102,17,65,3,1296
09003462201,393,190,19,1300
09003462202,62,135,2,663
09003464101,146,39,14,1890
09003464102,302,307,7,881
09003466101,310,22,234,1301
09003466102,119,44,95,1239
09003466201,178,11,37,531
09003466202,106,24,105,1093
09003466300,209,17,88,1162
09003466400,145,42,135,557
09003468101,156,51,36,2635
09003468102,202,51,75,1134
09003470100,315,83,86,1710
09003471100,29,29,12,1286
09003471200,202,56,23,833
09003471300,298,37,113,1222
09003471400,132,84,75,2027
09003471500,477,69,41,683
09003473100,56,12,91,2032
09003473400,135,83,15,407
09003473501,272,94,145,1464
09003473502,224,74,101,948
09003473601,126,84,28,1152
09003473602,48,46,26,380
09003473700,94,72,21,1842
09003473800,52,139,44,403
09003476100,299,313,34,1214
09003476200,112,60,4,1108
09003476300,226,120,21,1608
09003477101,377,181,73,1751
09003477103,197,145,118,1082
09003477104,231,33,167,759
09003477200,182,44,46,1342
09003480300,44,34,10,846
09003480400,41,46,9,1356
09003480500,100,121,39,1116
09003480600,139,511,43,256
09003480700,130,29,33,504
09003480800,352,217,51,1354
09003480900,68,37,41,833
09003481000,67,74,10,1401
09003481100,62,19,31,1404
09003481200,89,64,14,1200
09003481300,61,108,11,1021
09003484100,657,310,264,1363
09003484200,281,282,7,1789
09003487100,394,59,6,2280
09003487201,78,59,2,1553
09003487202,38,30,0,1168
09003487300,318,54,40,611
09003487400,447,26,0,748
09003487500,653,84,8,1204
09003490100,295,298,7,1017
09003490303,90,225,3,339
09003490304,67,230,3,1227
09003492100,242,3,903,197
09003492200,182,6,414,1149
09003492300,322,6,676,804
09003492400,43,0,122,1092
09003492500,46,0,208,1171
09003492600,150,1,281,2111
09003494100,372,13,33,1197
09003494201,197,12,15,1446
09003494202,82,56,27,562
09003494300,97,27,67,1408
09003494400,134,38,45,1656
09003494500,138,26,38,1506
09003494600,248,14,59,955
09003496100,423,153,16,435
09003496200,41,44,1,1758
09003496300,25,161,1,1095
09003496400,27,8,0,1095
09003496500,50,37,0,903
09003496600,57,0,12,1041
09003496700,74,291,2,630
09003496800,37,151,2,1031
09003496900,138,576,4,897
09003497000,10,9,0,1537
09003497100,65,242,3,491
09003497200,36,7,2,547
09003497300,53,45,14,1502
09003497400,69,20,0,1410
09003497500,63,68,1,1144
09003497600,52,87,12,809
09003497700,20,4,6,1541
09003500100,60,316,10,36
09003500200,53,169,6,20
09003500300,123,71,22,2
09003500400,87,106,4,6
09003500500,40,30,2,8
09003500900,59,83,0,33
09003501200,71,198,4,74
09003501300,56,103,16,29
09003501400,40,258,2,11
