CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
18031969100,577,2,182,2342
18031969200,511,68,136,1942
18031969300,131,20,18,1417
18031969400,728,49,217,3805
18031969500,506,13,174,2772
18033020100,712,19,289,3472
18033020200,544,32,185,2468
18033020300,596,44,258,2017
18033020400,206,77,45,2996
18033020500,555,127,530,1762
18033020601,271,24,52,1279
18033020602,481,34,182,1462
18033020700,359,5,156,2293
18033020800,436,14,259,2873
18035000300,116,29,26,678
18035000400,149,88,8,556
18035000500,258,60,315,1683
18035000600,109,137,3,329
18035000700,92,174,13,542
18035000800,113,94,27,1581
18035000902,87,3,0,4
18035000903,96,89,65,124
18035000904,75,58,124,2007
18035001000,89,81,22,1208
18035001100,240,84,54,1197
18035001200,216,31,70,848
18035001300,237,22,54,1415
18035001400,55,16,15,1007
18035001500,189,22,52,1323
18035001600,174,35,29,987
18035001700,178,8,33,569
18035002000,669,66,369,1682
18035002100,149,93,130,1071
18035002201,295,16,195,2603
18035002202,155,1,75,971
18035002301,212,6,112,2290
18035002302,301,38,143,2587
18035002401,350,62,133,2417
18035002403,133,19,71,1965
18035002404,89,115,52,1312
18035002501,279,6,196,1639
18035002502,218,8,154,1961
18035002602,259,12,197,1663
18035002603,261,6,42,1611
18035002604,165,19,55,1736
18035002700,432,27,190,2885
18035002800,283,133,4,447
18035002900,168,64,33,1681
18037953200,1074,3,36,3354
18037953301,160,102,4,877
18037953302,201,35,16,1192
18037953400,537,33,44,1712
18037953500,841,19,47,2453
18037953600,1473,4,91,3586
18037953701,389,6,10,1354
18037953702,623,7,49,2089
18037953800,422,56,59,1505
18039000100,160,30,20,857
18039000201,271,34,139,777
18039000202,249,14,143,1349
18039000301,344,16,21,1302
18039000302,568,48,58,1586
18039000400,182,15,52,2067
18039000501,413,44,480,1108
18039000502,184,65,14,1753
18039000601,144,0,104,2467
18039000602,185,0,326,1952
18039000701,158,0,210,1743
18039000702,608,5,276,1231
18039000801,319,5,69,2142
18039000803,485,2,392,1777
18039000804,337,18,56,2676
18039000901,368,7,227,2771
18039000902,208,2,50,2265
18039001000,413,3,139,2528
18039001100,459,1,66,3316
18039001200,334,58,111,1621
18039001301,249,5,83,1639
18039001302,257,0,102,2484
18039001401,251,1,210,1953
18039001402,320,3,221,1632
18039001501,409,56,403,1193
18039001502,413,0,712,2070
18039001601,372,19,155,1468
18039001602,374,37,48,1618
18039001701,144,14,143,1342
18039001702,206,26,708,1477
18039001801,157,23,338,1325
18039001802,154,47,24,2426
18039001901,387,63,119,1904
18039001902,400,37,216,1130
18039002001,111,24,154,982
18039002002,111,1,46,1802
18039002101,237,6,95,1764
18039002102,118,95,48,1460
18039002201,101,38,44,750
18039002202,95,18,59,1529
18039002300,352,17,15,697
18039002400,123,5,7,1661
18039002600,138,23,6,1055
18039002700,90,5,3,497
18039002900,220,34,8,1742
18041954000,374,4,202,2327
18041954100,198,33,24,1007
18041954200,520,5,88,2468
18041954300,65,4,14,1048
18041954400,268,47,83,1613
18041954500,232,60,46,1115
18041954600,335,6,315,2123
18043070200,161,63,23,701
18043070301,81,42,15,1186
18043070302,73,61,37,1619
18043070400,145,198,40,952
18043070500,380,103,43,1090
18043070600,135,1,38,1290
18043070700,144,43,25,1136
18043070801,131,105,52,681
18043070802,144,85,8,1265
18043070901,127,73,10,1903
18043070902,163,33,23,593
18043071003,344,3,106,3810
18043071004,304,5,44,2639
18043071005,91,7,15,2072
18043071006,109,18,37,1190
18043071007,324,28,31,1562
18043071101,255,7,75,3168
18043071103,226,3,24,2162
18043071104,180,26,94,2126
18043071200,166,0,144,1364
18045957600,554,13,173,1937
18045957700,139,37,18,959
18045957800,352,42,86,1835
18045957900,638,13,186,2591
18045958000,756,4,229,2883
18047960100,448,30,122,3020
18047969600,886,6,408,4674
18047969700,224,56,89,1162
18047969800,899,7,337,3871
18047969900,487,8,457,2210
18049953000,578,11,252,2005
18049953100,493,124,205,1802
18049953200,575,17,417,1931
18049953300,466,11,136,1574
18049953400,566,5,266,1875
18049953500,436,20,187,1895
18051050100,573,9,119,2615
18051050201,334,22,79,2014
18051050202,612,46,17,3082
18051050300,706,22,60,3546
18051050401,674,2,24,2727
18051050402,582,3,163,2979
18051050501,220,47,10,1552
18051050502,315,61,93,1611
18053000100,194,72,17,1201
18053000200,219,10,46,1742
18053000400,180,48,44,1645
18053000500,120,91,16,1877
18053000600,246,29,14,972
18053000700,278,22,209,1538
18053000800,352,77,110,1552
18053000900,125,10,99,1351
18053010100,374,22,213,3351
18053010200,604,16,248,3152
18053010300,407,30,290,2166
18053010400,165,14,113,1546
18053010500,198,40,121,2260
18053010600,407,36,119,1546
18053010700,320,17,224,2194
18053010800,545,8,367,3422
18055954701,773,2,44,2626
18055954702,482,0,34,2098
18055954800,698,19,51,2581
18055954900,939,29,118,3263
18055955000,406,30,34,1537
18055955100,328,34,52,1393
18055955200,202,39,20,1024
18055955300,964,17,52,3042
18055955400,333,41,38,1616
18057110101,80,49,35,1865
18057110102,386,4,311,2878
18057110201,296,37,168,2319
18057110202,211,28,229,2290
18057110301,54,51,13,1674
18057110302,164,37,81,1437
18057110303,434,17,225,2813
18057110401,279,19,176,1317
18057110404,23,28,5,1545
18057110405,195,85,9,869
18057110406,62,77,28,1499
18057110505,198,2,47,2446
18057110509,169,19,36,1580
18057110511,31,11,4,1900
18057110512,42,60,6,1151
18057110513,180,93,30,2152
18057110514,158,2,1,1029
18057110515,89,40,34,1942
18057110516,153,77,30,2389
18057110517,394,39,8,1382
18057110518,111,59,24,1337
18057110600,105,71,19,1104
18057110700,227,18,47,1282
18057110805,30,1,10,2836
18057110807,372,64,22,1268
18057110810,268,118,48,1978
18057110811,119,109,1,1387
18057110812,125,34,42,1824
18057110813,124,15,3,3207
18057110814,144,21,6,2415
18057110815,94,36,10,1565
18057110816,17,104,8,1033
18057110817,16,64,12,1929
18057110818,162,38,4,1962
18057110819,21,17,0,1818
18057110820,166,212,23,370
18057110821,30,47,0,1326
18057110822,40,0,7,1586
18057110904,14,0,1,1499
18057110905,103,135,34,481
18057110906,39,22,3,1987
18057110907,23,0,3,1697
18057110909,27,0,0,1802
18057110910,36,2,0,1703
18057110911,35,17,1,1655
18057110912,58,1,2,2030
18057111003,19,46,0,1804
18057111004,10,30,4,1000
18057111006,86,20,10,1838
18057111007,221,214,16,657
18057111009,96,21,10,2448
18057111010,87,42,13,1933
18057111011,226,80,2,605
18057111012,143,124,71,1
18057111101,112,0,35,1225
18057111103,215,0,4,1682
18057111104,98,95,8,1849
18059410100,324,9,156,3152
