CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
29043020307,208,118,30,1265
29043020308,46,98,4,692
29043020309,153,90,67,310
29043020310,89,97,31,2600
29043020401,154,1,86,2852
29043020402,235,48,157,2007
29043020501,233,3,233,2419
29043020502,212,1,155,2095
29045950100,649,0,9,2860
29045950200,349,0,15,2144
29045950300,313,2,7,1909
29047020201,83,108,3,1395
29047020202,103,53,5,1489
29047020300,121,91,0,1887
29047020400,59,36,0,781
29047020500,93,132,10,1876
29047020602,116,180,8,641
29047020603,136,104,9,1617
29047020604,63,121,14,1794
29047020802,143,45,99,790
29047020803,102,83,155,893
29047020901,65,18,2,2287
29047020902,57,2,0,1161
29047021001,54,93,0,1096
29047021003,85,0,2,1255
29047021004,30,11,0,1280
29047021101,254,80,41,1652
29047021103,27,139,0,1220
29047021104,43,103,2,796
29047021105,29,71,1,1094
29047021204,17,136,479,894
29047021208,83,190,1,1257
29047021209,74,28,1,1517
29047021210,40,0,1,1024
29047021211,23,89,2,748
29047021212,76,29,9,1196
29047021213,73,32,2,430
29047021214,15,22,0,275
29047021303,45,0,219,951
29047021307,68,130,4,1436
29047021309,139,26,3,1229
29047021311,15,0,0,823
29047021312,17,0,117,1417
29047021313,50,85,0,2320
29047021314,46,22,6,2389
29047021401,122,37,11,1156
29047021403,123,108,0,897
29047021404,103,65,11,1317
29047021601,22,161,2,1233
29047021602,339,0,180,2047
29047021701,273,62,25,1831
29047021703,45,31,3,937
29047021704,159,18,67,1108
29047021806,334,65,13,2053
29047021807,32,0,6,1345
29047021808,67,72,3,1275
29047021809,219,12,16,2362
29047021810,87,0,3,1750
29047021811,144,0,51,1589
29047021812,46,92,3,1683
29047021900,275,0,1,2523
29047022000,317,138,15,1967
29047022100,805,257,23,1011
29047022200,432,1,12,1680
29047022301,36,31,15,915
29047022302,130,11,11,1907
29049960100,216,2,56,2102
29049960201,154,0,216,1509
29049960202,311,0,283,2728
29049960300,401,3,283,2896
29049960400,416,0,212,2811
29051010300,163,246,86,2092
29051010401,149,75,53,1505
29051010402,143,26,80,1578
29051010500,357,224,182,1117
29051010600,408,188,63,804
29051010701,590,279,67,1954
29051010702,218,105,70,1855
29051010801,179,250,26,1648
29051010802,267,92,192,1265
29051010901,98,29,5,1753
29051010902,49,139,78,980
29051020198,315,11,207,2406
29051020200,393,39,125,2914
29051020300,386,14,313,2365
29051020400,357,116,286,2787
29051020500,380,21,158,2319
29051020600,329,50,399,2515
29051020700,324,242,170,300
29053950100,305,18,298,3015
29053950200,138,57,110,717
29053950300,239,108,67,1372
29053950400,83,33,17,819
29053950500,726,14,480,3947
29055450101,170,0,373,1680
29055450103,190,26,200,1666
29055450104,273,58,216,1466
29055450200,427,6,841,2959
29055450301,155,0,275,2063
29055450302,419,104,307,1920
29055450401,185,17,160,1181
29055450402,306,9,394,1797
29057480100,546,9,497,3441
29057480200,721,6,340,3029
29059480100,601,3,851,3476
29059480200,468,79,294,2750
29059480301,292,0,546,2146
29059480302,263,1,543,2685
29061470100,473,0,883,3719
29061470200,430,2,624,4170
29063080101,370,2,107,1534
29063080102,509,10,114,1938
29063080200,632,0,207,3400
29065960100,673,2,740,3170
29065960200,671,3,893,3868
29065960300,171,34,71,901
29065960400,175,58,126,1295
29067950100,353,3,291,3746
29067950200,455,6,475,5221
29067950500,454,31,151,2593
29069360100,228,16,99,1162
29069360200,222,45,75,1229
29069360300,312,34,305,2315
29069360400,282,3,364,2130
29069360500,222,33,174,1070
29069360600,314,85,164,1831
29069360700,177,33,52,1518
29069360800,182,22,131,1024
29069360900,174,5,218,1098
29069361000,218,9,210,1008
29071800101,141,0,133,1477
29071800102,165,0,163,1165
29071800103,79,0,359,885
29071800104,138,0,66,1002
29071800201,261,87,86,1780
29071800202,337,117,98,2586
29071800301,193,11,33,1369
29071800302,218,41,27,1647
29071800401,779,0,237,3512
29071800403,254,7,332,2760
29071800404,474,0,360,2585
29071800501,381,0,671,3210
29071800502,285,0,380,2356
29071800603,217,16,239,1383
29071800604,210,24,102,1158
29071800605,176,5,264,1865
29071800606,229,42,311,1607
29071800702,74,7,161,1216
29071800703,308,3,291,1732
29071800704,246,16,215,830
29071800801,282,0,723,2795
29071800802,122,0,365,1235
29071800901,91,0,304,1525
29071800903,328,2,393,1196
29071800904,159,14,160,1541
29071801000,249,0,722,2547
29071801101,329,16,237,1684
29071801102,255,10,240,2067
29073960100,263,29,215,1134
29073960200,256,8,402,2243
29073960300,338,4,542,3658
29073960400,265,32,180,1521
29073960500,455,4,585,4160
29075960100,622,17,235,2423
29075960200,638,5,262,2579
29077000101,64,14,1,17
29077000102,96,22,1,1
29077000200,104,97,7,13
29077000300,43,28,0,1342
29077000400,117,203,6,924
29077000501,62,85,6,533
29077000502,78,214,7,424
29077000600,259,99,13,571
29077000700,398,108,5,575
29077000800,228,48,7,706
29077000900,222,162,18,996
29077001000,54,6,1,1046
29077001100,118,55,5,906
29077001200,68,61,2,1253
29077001301,33,55,4,555
29077001302,67,58,6,282
29077001401,54,77,20,248
29077001402,73,64,1,412
29077001500,83,94,6,1751
29077001700,154,99,26,945
29077001800,153,101,3,1168
29077001900,129,25,20,1082
29077002200,680,96,46,1127
29077002300,267,167,2,1424
29077002402,54,74,2,1320
29077002502,113,210,4,1243
29077002600,82,39,1,1962
29077002700,226,61,98,327
29077002800,109,110,3,422
29077002900,75,149,0,1402
29077003003,133,23,0,4
29077003004,112,217,77,991
29077003100,78,8,7,1013
29077003200,131,26,13,1420
29077003300,185,48,80,1157
29077003600,76,63,26,836
29077003701,105,41,9,2093
29077003702,299,0,31,1159
29077003801,215,1,10,1727
29077003802,120,4,7,1475
29077003900,47,16,100,1111
29077004002,52,15,4,1431
29077004003,81,19,6,1875
29077004004,66,64,13,436
29077004005,123,82,6,833
29077004104,87,10,5,1441
29077004105,44,31,5,1759
29077004106,56,1,1,1627
29077004107,113,99,1,964
29077004108,40,8,1,802
29077004109,115,33,2,1563
29077004201,75,41,313,1566
29077004202,102,181,0,2059
29077004303,49,3,27,844
29077004304,457,2,174,656
29077004305,84,63,13,1844
29077004306,38,37,2,1537
29077004401,76,93,11,1083
29077004402,154,37,22,1133
29077004500,158,62,17,771
29077004601,485,47,148,1846
29077004602,194,9,139,1923
29077004700,904,32,220,2767
29077004802,82,55,5,2495
29077004803,299,82,20,2007
29077004804,228,101,101,1374
29077004805,266,4,73,1535
29077004900,265,9,290,3930
29077005001,319,37,174,2157
29077005002,282,60,111,3175
29077005100,381,31,120,1680
29077005201,452,5,59,1747
29077005202,407,2,260,2080
29077005500,196,139,21,1206
29077005600,172,20,81,1028
29077005700,218,83,3,1060
29077005801,88,25,17,458
29077005802,219,52,68,256
29079960100,511,2,369,2165
29079960200,415,1,360,2003
29079960300,130,4,35,995
29079960400,328,68,178,1371
29081950100,947,8,485,3144
29081950200,609,0,316,2220
29081950300,275,37,219,1326
29083950100,142,32,69,1230
29083950200,580,10,483,3030
29083950300,551,29,263,2902
29083950400,543,10,471,2808
29083950500,278,162,93,1362
29083950600,324,121,74,1957
29085470100,367,7,234,2620
29085470300,320,9,339,1554
29085470501,219,7,168,1624
29085470502,177,1,241,1641
29087960100,421,0,74,1764
29087960200,351,4,130,1155
29087960300,366,1,92,1293
29089960100,450,6,457,2199
29089960200,475,4,552,2372
29089960300,327,24,212,1954
29091090101,374,75,126,1252
29091090102,391,73,108,1750
29091090200,506,165,141,2096
29091090300,1079,212,295,3018
29091090400,955,229,309,3113
29091090500,601,183,343,2591
29091090600,1007,252,253,2991
29091090700,442,217,134,1888
29091090801,322,62,41,1269
29091090802,174,96,8,1176
29093950100,273,4,457,1755
29093950200,159,37,237,1508
29093950300,198,22,156,1425
29093950400,195,3,351,1561
29095000300,74,145,14,113
29095000600,49,62,39,1560
29095000700,43,65,9,1240
29095000800,29,90,12,1309
29095000900,39,155,23,794
29095001000,49,207,6,400
29095001100,54,36,0,4
29095001800,83,162,34,667
29095001900,132,86,44,980
29095002000,86,30,25,871
29095002100,166,107,29,1280
29095002200,66,49,8,1049
29095002300,86,19,17,732
29095003400,48,22,21,1333
29095003700,42,27,26,479
29095003800,25,440,16,131
29095004300,104,131,10,363
29095004400,70,33,5,100
29095004600,84,268,19,683
29095005100,36,144,3,272
29095005200,52,39,21,237
29095005300,28,34,22,471
29095005400,29,44,16,295
29095005500,21,36,16,361
29095005601,21,59,22,542
29095005602,23,7,5,780
29095005700,33,83,16,1080
29095005801,60,58,31,704
29095006000,21,4,11,821
29095006100,39,10,8,1423
29095006300,105,77,33,500
29095006500,18,225,4,343
29095006600,58,122,14,298
29095006700,25,278,12,13
29095006900,50,84,19,128
29095007100,85,147,43,718
29095007200,39,71,11,820
29095007301,13,13,1,0
29095007302,46,34,2,0
29095007400,117,176,8,769
29095007500,52,143,12,645
29095007600,32,167,12,1002
29095007700,23,26,5,705
29095007802,98,79,14,858
29095007900,36,85,19,1451
29095008000,63,41,11,1182
29095008100,43,52,0,949
29095008200,60,21,4,1430
29095008300,26,2,3,1117
29095008400,3,6,0,1228
29095008500,9,0,0,1528
29095008600,83,85,8,2243
29095008700,106,17,3,1033
29095008800,37,49,15,1672
29095008900,49,44,3,802
29095009000,131,63,12,1927
29095009100,120,86,3,1781
29095009200,48,112,2,1391
29095009300,59,35,9,1286
29095009400,122,58,18,1759
29095009500,77,40,13,1275
29095009600,209,15,40,609
29095009700,76,123,16,110
29095009800,26,46,0,1434
29095009900,69,13,4,979
29095010001,87,52,28,568
29095010002,124,80,3,454
29095010103,43,76,14,677
29095010105,65,42,5,968
29095010201,39,66,8,392
29095010203,42,48,4,1482
29095010204,88,193,3,964
29095010500,84,16,19,1801
29095010600,40,133,1,1233
29095010702,93,130,3,759
29095011001,44,64,22,1129
29095011002,98,78,13,972
29095011100,125,119,24,1404
29095011200,31,95,13,1237
29095011300,146,92,80,1875
29095011405,36,137,6,370
29095011406,34,124,2,2053
29095011407,120,74,11,726
29095011408,8,29,6,348
29095011409,42,3,10,725
29095011410,76,68,124,1067
29095011501,67,202,35,1350
29095011502,56,97,17,564
29095011601,206,161,19,767
29095011602,26,92,17,693
29095011701,53,142,20,508
29095011702,101,132,27,803
29095011800,106,267,33,2170
29095011900,47,87,5,1623
29095012000,140,44,37,1464
29095012100,68,116,40,2369
29095012200,178,98,30,2525
29095012300,103,31,51,1520
29095012400,134,123,20,1526
29095012501,121,81,16,1384
29095012502,52,25,3,1173
29095012600,219,78,14,1666
29095012702,89,61,30,1590
29095012703,62,44,10,937
29095012802,88,77,3,1246
29095012803,71,27,8,900
29095012804,28,71,11,2255
29095012903,52,4,6,1368
29095012904,10,8,3,1013
29095012906,84,42,14,1853
29095013003,65,61,4,1623
29095013100,164,12,7,1218
29095013203,17,1,1,1611
29095013208,37,33,5,832
29095013210,6,58,6,885
29095013301,295,86,8,1248
29095013307,21,142,6,602
29095013309,50,65,5,1104
29095013313,72,27,3,1764
29095013401,312,127,24,445
29095013405,386,47,16,589
29095013407,23,0,11,888
29095013410,75,194,10,694
29095013416,17,3,9,689
29095013417,98,97,8,459
29095013418,23,8,7,888
29095013502,132,9,66,2244
29095013504,100,0,25,906
29095013606,35,4,11,568
29095013612,54,4,3,1948
29095013613,62,219,29,449
29095013614,3,0,6,308
29095013615,5,53,1,622
29095013705,64,46,1,481
29095013706,180,254,5,904
29095013707,156,79,11,887
29095013708,12,10,7,1161
29095013801,41,194,11,1578
29095013803,61,108,3,1759
29095013804,204,34,4,983
29095013902,78,13,60,591
29095013904,44,13,18,2335
29095013916,25,30,11,2066
29095013917,168,0,392,2339
29095013918,282,3,312,2044
29095014002,109,1,203,1082
29095014004,101,168,120,566
29095014005,150,117,39,1582
29095014006,42,109,32,2015
29095014008,201,248,35,820
29095014009,91,74,34,614
29095014111,25,70,33,1021
29095014112,42,53,58,554
29095014120,41,32,20,1059
29095014121,78,107,14,1865
29095014122,59,47,44,627
29095014123,76,57,0,715
29095014124,82,122,11,1093
29095014125,25,0,2,711
29095014126,135,336,8,1195
29095014127,194,77,6,562
29095014128,228,206,88,879
29095014203,14,96,6,1119
29095014205,210,99,23,579
29095014206,31,21,5,1852
29095014300,168,128,54,1688
29095014400,80,22,24,773
29095014501,196,125,56,1215
29095014503,128,4,222,3
29095014504,419,56,19,1066
29095014601,76,12,10,2097
29095014603,11,5,3,1502
29095014604,152,118,43,870
29095014701,89,57,16,641
29095014702,92,12,14,2086
29095014804,90,1,42,1137
29095014806,123,17,67,1365
29095014902,54,40,25,644
29095014903,242,12,262,2784
29095014904,49,161,11,1928
29095014905,14,0,14,1824
29095015000,286,25,270,1895
29095015100,226,61,63,2242
29095015200,296,51,4,2
29095015300,274,145,37,774
29095015401,148,67,26,25
29095015402,47,50,6,111
29095015500,933,26,61,586
29095015600,153,54,213,699
29095015701,38,10,5,0
29095015702,38,7,0,0
29095015800,301,11,9,1
29095015900,46,7,3,0
29095016000,158,94,27,513
29095016100,189,117,16,172
29095016200,43,61,27,349
29095016300,540,53,160,471
29095016400,79,19,23,882
29095016500,55,13,23,1011
29095016600,120,107,59,544
29095016700,135,465,11,117
29095016801,185,122,7,271
29095016802,39,80,8,516
29095016900,36,66,27,1027
29095017000,85,37,61,885
29095017100,94,59,8,1536
29095017200,119,79,17,1379
29095017300,90,27,3,1230
29095017400,159,174,43,161
29095017500,125,24,21,915
29095017600,38,26,31,2003
29095017700,397,7,172,1821
29095017800,138,173,20,369
29095017900,267,80,10,1169
29095018000,181,101,10,1189
29095018101,29,34,8,1660
29095018102,40,0,34,698
29095018200,9,0,15,887
29095018500,99,49,43,1225
29095018600,44,0,5,1098
29095019301,30,60,95,1189
29095019302,92,94,64,864
29095980101,144,12,8,0
29095980802,32,0,4,0
29095988300,55,0,4,61
29095989100,160,4,0,0
29095989200,2,0,0,0
29097010100,307,72,19,1106
29097010200,145,89,52,1698
29097010301,155,110,72,858
29097010302,100,81,7,1002
29097010400,368,176,63,1494
29097010500,139,160,17,1403
29097010601,229,108,15,487
29097010602,47,24,17,596
29097010700,78,44,18,1020
29097010800,118,98,49,1420
29097010901,216,79,76,1115
29097010902,88,99,18,1178
29097011000,288,185,42,1151
29097011100,53,25,3,741
29097011201,140,45,233,1282
29097011202,253,35,243,1691
29097011301,63,88,109,1847
29097011302,119,73,105,1506
29097011400,205,102,37,2064
29097011501,218,95,202,1937
29097011502,159,37,157,1738
29097011600,374,96,110,1515
29097011700,157,120,29,2418
29097011800,155,113,33,1672
29097011900,391,86,167,1605
29097012000,394,65,489,2686
29097012100,347,48,419,3119
29097012201,240,64,380,2244
29097012202,281,74,232,2113
29099700107,78,29,76,1326
29099700111,95,55,440,1241
29099700113,78,4,220,1473
29099700114,374,66,272,1538
29099700115,94,25,40,1576
29099700116,2,93,124,915
29099700117,114,98,6,2351
29099700118,120,125,187,2067
29099700119,42,18,31,940
29099700120,28,36,12,1823
29099700121,178,20,37,1404
29099700122,117,57,4,1311
29099700123,44,5,8,1189
29099700124,22,4,138,1572
29099700206,64,52,611,1361
29099700207,74,7,353,1277
29099700208,104,154,1035,1175
29099700209,34,8,312,1183
29099700210,128,26,839,1024
29099700211,141,24,216,1914
29099700212,20,66,94,720
29099700213,84,50,104,961
29099700302,143,21,487,1830
29099700303,159,39,260,1784
29099700305,30,23,64,1441
29099700306,159,35,94,1398
