CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
23017966002,122,1,314,350
23017966100,120,6,104,727
23017966200,316,23,258,2152
23017966300,700,0,208,1048
23017966401,477,4,818,998
23017966402,282,6,291,844
23017966500,215,57,25,1873
23017966600,242,1,391,1212
23017966700,394,49,151,1144
23017966800,403,0,965,561
23017966900,467,1,889,705
23019000200,195,226,35,292
23019000300,204,200,24,1241
23019000400,59,142,28,568
23019000500,91,208,29,925
23019000600,57,196,11,304
23019000700,594,111,44,976
23019000900,196,172,259,923
23019002000,436,178,62,2931
23019003000,165,6,78,1895
23019004100,173,187,19,269
23019004200,292,82,49,1003
23019004300,208,178,175,1596
23019005000,103,0,84,640
23019006100,204,11,68,368
23019006200,156,1,71,956
23019006300,274,3,37,125
23019007100,197,65,73,1108
23019007200,165,18,76,1006
23019008001,158,73,188,1350
23019009000,1048,1,1667,543
23019010000,329,0,439,2582
23019011000,448,5,1051,47
23019012000,314,0,588,45
23019012500,578,0,1263,177
23019013000,913,5,1219,100
23019013500,605,0,1245,35
23019014000,573,3,969,98
23019015000,371,2,300,1719
23019015500,457,0,932,185
23019018000,61,2,344,1089
23019020500,487,0,1033,52
23019021500,343,0,679,112
23019022500,329,2,907,56
23019024500,524,1,1237,266
23019025500,457,1,1162,226
23019026500,507,1,931,65
23019027000,601,9,154,2396
23019028000,407,0,877,53
23019028500,121,9,227,613
23019029000,371,2,648,813
23019030000,682,22,925,799
23019031000,216,0,448,282
23019031100,756,175,144,1766
23019031200,853,0,1497,119
23019031300,832,0,1911,104
23019940000,47,0,105,1
23021960301,432,14,558,1141
23021960302,585,2,952,219
23021960400,460,0,925,348
23021960500,481,5,1083,293
23021960600,629,5,1185,139
23021960700,328,104,289,1982
23021960800,868,0,1664,191
23021960900,264,2,713,415
23023970100,211,65,258,1550
23023970200,119,3,147,2983
23023970301,275,362,339,1622
23023970302,170,145,88,1410
23023970400,293,1,309,2643
23023970500,248,283,73,1561
23023970600,237,201,31,799
23023970700,332,28,365,2637
23025965301,346,0,618,114
23025965302,734,0,1359,959
23025965600,591,0,1027,239
23025965700,805,0,1575,160
23025965800,701,0,1186,60
23025965900,360,0,807,29
23025966000,810,0,1389,214
23025966100,831,0,1667,118
23025966200,373,2,653,467
23025966300,541,0,1221,451
23025966400,295,1,197,979
23025966500,331,5,413,2222
23025966601,288,145,93,589
23025966602,236,70,182,946
23025966701,431,107,199,909
23025966702,200,64,93,667
23025966801,242,106,90,1289
23025966802,163,19,284,1663
23025966900,691,0,1449,84
23025967000,487,0,885,373
23027041000,666,0,1386,92
23027042000,1032,2,1812,1282
23027043000,551,113,202,2605
23027044000,720,0,964,1522
23027045000,1134,47,1863,1221
23027046001,172,0,216,1319
23027046002,855,0,1316,1427
23027047000,590,0,1073,1507
23029955100,610,0,1306,936
23029955300,234,0,427,796
23029955400,200,2,152,823
23029955500,884,0,728,125
23029955600,350,7,607,541
23029955700,236,2,251,723
23029955800,347,21,669,1376
23029955900,492,2,855,1434
23029956100,306,0,417,1255
23029956200,394,41,188,1062
23029956300,477,16,600,1253
23029956400,303,45,429,1826
23029956500,463,3,608,2323
23029990000,2,0,2,0
23031005100,91,84,70,2434
23031005200,1021,194,71,1188
23031005301,145,367,11,387
23031005302,70,117,36,829
23031005400,136,56,26,1373
23031006103,469,220,300,560
23031006104,430,160,115,887
23031006105,64,136,71,514
23031006106,139,155,46,866
23031020001,109,1,73,1757
23031020002,121,3,93,2309
23031021000,368,54,305,1710
23031022000,190,0,352,1451
23031022500,648,0,1415,175
23031023000,252,4,303,1146
23031023501,217,1,288,1837
23031023502,394,2,846,1016
23031024001,207,0,952,345
23031024002,569,0,1179,410
23031024501,102,80,287,2153
23031024502,47,47,39,1028
23031025100,454,133,42,1358
23031025203,58,297,13,327
23031025204,71,195,7,164
23031025205,36,327,7,625
23031025206,102,370,8,411
23031025300,89,53,78,1213
23031025400,77,48,3,1256
23031026000,391,135,450,1561
23031027000,327,125,105,2716
23031028001,214,20,69,1515
23031028003,259,277,28,1189
23031028004,302,142,45,1890
23031029000,120,47,102,1322
23031030101,64,46,35,854
23031030102,118,123,11,434
23031030201,126,246,39,1096
23031030203,126,75,28,1139
23031030204,89,170,26,579
23031030205,122,134,58,645
23031030300,398,23,181,1136
23031031000,351,99,389,2465
23031032001,378,2,1349,206
23031032002,432,3,967,150
23031033000,235,172,190,1826
23031034002,255,35,385,2451
23031034003,231,112,291,731
23031034004,307,308,997,822
23031034005,323,407,264,1608
23031034006,279,203,197,1104
23031035001,68,26,49,1399
23031035002,173,151,48,1085
23031036002,851,2,2039,527
23031036003,753,0,1123,427
23031036004,661,7,1999,788
23031037000,300,141,211,2726
23031038001,430,267,106,2162
23031038002,205,70,236,1075
