CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
05045030302,311,43,177,2474
05045030303,251,2,532,1799
05045030401,126,1,32,995
05045030402,138,4,177,1509
05045030403,353,75,29,823
05045030404,271,54,25,825
05045030502,164,123,13,1045
05045030503,35,141,11,982
05045030504,71,45,7,2312
05045030600,131,28,7,1361
05045030701,260,143,7,423
05045030702,249,178,11,518
05045030800,286,136,19,785
05045030900,380,193,8,285
05045031001,186,158,6,1046
05045031003,164,53,42,460
05045031006,265,39,187,1154
05045031007,45,70,2,838
05045031008,48,75,46,1127
05045031101,514,5,527,966
05045031102,658,20,422,1497
05047950100,846,1,540,1801
05047950201,590,14,361,1626
05047950202,472,76,64,1157
05047950301,1159,7,471,2609
05047950302,397,44,70,1413
05049550101,1066,2,249,1307
05049550102,865,0,430,692
05049550201,1030,0,754,1048
05049550202,1397,0,420,1575
05051010301,406,19,855,1015
05051010302,317,4,327,719
05051010401,265,3,352,1554
05051010402,399,3,635,1200
05051010501,489,22,238,1565
05051010502,153,0,406,590
05051010601,163,12,260,451
05051010602,252,52,56,556
05051010700,102,74,37,516
05051010800,136,67,40,608
05051010900,437,46,69,1257
05051011001,274,87,362,909
05051011002,274,6,389,335
05051011101,342,9,656,1888
05051011102,341,17,452,1852
05051011201,304,37,155,1955
05051011202,337,47,109,1427
05051011300,405,91,46,1743
05051011400,165,89,22,1218
05051011500,294,68,28,613
05051011601,285,32,166,2256
05051011602,235,116,135,1818
05051011701,447,42,241,770
05051011702,144,10,47,485
05051011801,242,9,77,716
05051011802,420,30,38,769
05051011901,581,34,269,1402
05051011902,310,7,209,1207
05051012001,437,2,463,1870
05051012002,156,0,29,1423
05053470100,416,2,645,1798
05053470200,297,0,377,1424
05053470300,526,6,400,1841
05053470401,412,36,144,1188
05053470402,171,48,32,737
05055480100,449,18,269,1480
05055480200,221,13,415,2171
05055480300,314,1,200,2117
05055480401,196,99,34,1517
05055480402,225,108,11,999
05055480501,276,77,80,1076
05055480502,255,60,61,997
05055480601,323,0,330,1691
05055480602,235,6,216,2198
05055480700,240,57,119,567
05055480801,167,54,18,1895
05055480802,220,81,23,1710
05057480101,542,1,423,1166
05057480102,791,1,517,1771
05057480200,1062,1,489,1028
05057480301,353,29,127,767
05057480302,251,38,143,1100
05057480400,1112,3,552,1977
05057480500,466,77,193,1037
05059020101,381,6,444,1405
05059020102,304,10,385,1085
05059020200,527,8,314,801
05059020300,220,20,114,638
05059020400,361,39,232,1605
05059020500,485,8,493,1788
05059020600,448,5,604,1582
05059020701,322,2,425,859
05059020702,360,10,584,1624
05061950100,638,10,474,3368
05061950200,539,8,464,3182
05061950300,552,66,148,1497
05063490101,1016,0,376,749
05063490102,1058,4,533,1174
05063490200,415,27,217,886
05063490300,942,43,501,1590
05063490400,1475,3,868,1096
05063490500,517,18,230,776
05063490600,454,23,316,732
05063490701,703,3,577,1100
05063490702,863,31,648,846
05063490800,1334,4,794,1990
05065960100,547,7,255,1455
05065960200,1198,15,613,2626
05065960300,673,10,349,1233
05065960400,719,0,315,1669
05067480100,530,17,155,1436
05067480200,403,35,58,1166
05067480300,526,78,45,1292
05067480401,495,3,160,817
05067480402,289,3,85,418
05067480500,294,0,390,802
05069000102,38,0,73,3
05069000301,217,32,320,1175
05069000302,331,90,173,1898
05069000303,291,38,147,784
05069000502,512,20,44,502
05069000900,123,23,26,960
05069001000,297,18,31,439
05069001200,268,66,9,752
05069001300,282,19,40,598
05069001401,146,20,16,391
05069001402,219,21,87,727
05069001501,133,51,10,1127
05069001502,202,80,7,783
05069001600,87,92,7,958
05069001700,150,67,16,756
05069001800,109,59,1,933
05069001901,458,9,176,451
05069001903,152,48,33,408
05069002000,296,33,232,2036
05069002103,258,16,298,1067
05069002104,251,3,359,1484
05069002300,974,9,407,1124
05069002400,973,23,638,967
05069002500,626,0,184,536
05071951700,966,0,500,2696
05071951800,857,6,540,2096
05071951900,316,26,162,1249
05071952000,551,76,204,1177
05071952100,553,62,181,1244
05071952200,1158,34,693,2633
05073470101,492,5,244,585
05073470102,767,4,237,868
05073470200,1159,14,489,896
05075470100,672,0,201,508
05075470200,1746,0,781,928
05075470300,1193,0,303,363
05075470400,632,0,193,788
05075470501,324,0,340,534
05075470502,457,0,452,828
05077470100,553,0,121,372
05077470200,619,0,120,555
05077470300,533,12,728,754
05077470400,503,0,164,646
05079960300,1156,0,388,599
05079960400,1128,0,492,699
05079960500,427,5,229,385
05079960600,257,0,55,202
05081030101,437,9,176,901
05081030103,387,18,347,743
05081030104,356,44,86,1047
05081030200,660,8,315,1370
05081030301,406,1,175,823
05081030302,340,7,241,848
05083950100,759,5,442,3366
05083950200,578,2,325,2727
05083950300,466,36,147,1566
05083950400,356,10,273,2105
05083950500,368,75,33,1460
05083950600,493,0,351,1827
05085020102,266,86,347,1950
