CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
12009069903,118,7,402,1096
12009069904,529,69,82,2007
12009069905,736,0,93,3
12009069906,57,36,0,308
12009069907,105,48,9,953
12009071100,186,306,877,1427
12009071201,218,114,26,1906
12009071202,20,0,7,1241
12009071203,100,0,4,1254
12009071204,28,0,162,71
12009071205,121,22,380,1795
12009071335,83,0,4,2023
12009071337,39,0,9,3065
12009071339,36,34,28,2942
12009071341,67,33,12,2412
12009071342,132,0,26,1650
12009071343,53,0,11,1527
12009071344,76,0,7,2147
12009071345,46,0,7,3123
12009071346,50,20,25,2715
12009071347,78,23,18,1908
12009071348,129,0,20,2928
12009071349,6,0,3,1450
12009071350,68,0,11,2056
12009071351,26,11,9,1439
12009071352,18,0,699,1176
12009071353,66,49,8,634
12009071354,312,16,54,2617
12009071401,359,33,10,354
12009071402,149,106,8,391
12009071500,440,88,10,909
12009071601,101,43,4,875
12009071602,370,81,58,551
12009071700,247,445,39,932
12009980000,1050,0,0,0
12009980100,21,0,0,0
12009990000,2,0,0,0
12011010102,26,13,1,1220
12011010103,66,105,0,964
12011010104,38,184,26,131
12011010201,61,116,0,560
12011010202,156,119,13,554
12011010304,35,59,2,692
12011010305,80,136,2,158
12011010306,135,122,0,355
12011010307,410,314,6,604
12011010308,59,257,4,342
12011010401,26,60,3,1297
12011010402,147,115,1,455
12011010403,112,184,0,0
12011010405,295,144,3,870
12011010406,74,91,1,429
12011010407,180,82,6,1010
12011010502,92,71,2,795
12011010503,1079,90,1,5809
12011010504,68,88,4,1446
12011010601,105,59,33,2487
12011010603,95,26,3,1349
12011010604,45,19,4,1063
12011010605,58,41,8,1987
12011010606,127,109,10,1052
12011010609,162,44,54,878
12011010610,185,28,1036,886
12011010611,24,0,7,1178
12011010612,29,25,1,1536
12011010613,3,34,0,489
12011010614,69,65,10,322
12011010615,75,21,5,1057
12011010701,71,108,790,568
12011010702,271,114,971,1301
12011010800,235,61,7,2106
12011010901,30,43,0,782
12011010902,56,61,0,715
12011011000,56,130,23,91
12011020101,102,304,2,543
12011020103,108,146,3,448
12011020104,174,58,3,310
12011020204,43,130,1,904
12011020205,37,63,832,1565
12011020206,34,24,1,1206
12011020209,98,28,3,513
12011020210,91,26,4,1980
12011020211,33,39,1,397
12011020212,17,75,2,823
12011020213,24,84,0,207
12011020214,8,0,1,613
12011020302,116,290,8,780
12011020308,35,238,8,850
12011020309,93,70,7,1083
12011020311,44,102,4,674
12011020312,83,118,9,729
12011020313,32,203,13,696
12011020314,132,67,7,823
12011020315,43,38,9,1223
12011020316,62,53,2,661
12011020317,11,39,2,651
12011020318,49,118,0,2288
12011020319,22,142,5,1330
12011020320,104,101,7,921
12011020321,20,12,1,565
12011020322,47,41,5,798
12011020323,48,146,3,280
12011020324,23,195,3,365
12011020325,19,125,5,492
12011020326,198,308,7,710
12011020404,45,4,6,1745
12011020405,37,16,0,1030
12011020406,66,96,7,2228
12011020407,55,25,7,1806
