CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
49035111400,174,323,22,1625
49035111500,923,143,16,205
49035111601,1026,51,19,52
49035111602,375,260,23,181
49035111701,273,358,8,489
49035111702,135,303,41,1024
49035111801,233,358,18,1208
49035111802,137,146,5,686
49035111903,105,268,4,961
49035111904,146,256,9,465
49035111905,234,179,4,402
49035111906,202,203,36,313
49035112001,135,161,174,469
49035112002,255,279,8,792
49035112101,510,127,28,209
49035112102,254,183,16,1020
49035112201,77,14,222,1748
49035112202,453,155,6,1352
49035112301,176,128,6,962
49035112302,138,53,6,1233
49035112402,339,231,65,1533
49035112404,239,182,98,562
49035112405,341,263,42,232
49035112406,171,178,3,359
49035112501,118,341,3,946
49035112503,123,302,9,1220
49035112504,162,140,32,261
49035112505,159,225,4,662
49035112604,73,3,4,1689
49035112608,47,17,4,1660
49035112609,29,14,0,1813
49035112610,211,257,60,934
49035112611,103,119,4,1852
49035112612,154,167,1,853
49035112613,56,24,4,1569
49035112614,20,63,4,1141
49035112615,18,50,0,705
49035112616,34,36,2,1422
49035112617,10,0,0,1097
49035112618,62,71,3,1120
49035112619,24,101,1,976
49035112620,36,67,3,1042
49035112621,393,273,168,238
49035112700,166,159,12,1570
49035112804,47,16,2,1660
49035112805,62,101,6,1478
49035112812,57,1,1,1946
49035112813,49,50,4,1931
49035112814,47,713,4,1008
49035112815,43,265,2,1433
49035112816,240,101,23,1642
49035112818,69,0,42,0
49035112821,45,199,6,1962
49035112822,90,54,260,1000
49035112823,254,627,7,531
49035112824,122,163,6,716
49035112825,359,142,19,953
49035112826,102,120,20,2189
49035112827,327,95,6,1573
49035112828,69,9,4,1416
49035112829,154,171,14,364
49035112830,38,250,0,977
49035112831,41,160,0,574
49035112904,26,118,1,1699
49035112905,29,399,0,1392
49035112907,159,32,10,1238
49035112912,94,44,4,743
49035112913,47,34,4,1754
49035112914,165,122,121,1548
49035112916,114,66,32,956
49035112917,95,44,1,1253
49035112918,215,75,172,999
49035112920,111,125,11,868
49035112921,80,49,5,1108
49035113007,37,2,1,1369
49035113008,30,36,4,2028
49035113010,141,364,5,1909
49035113011,191,240,19,1962
49035113012,136,261,11,1662
49035113013,115,6,3,1897
49035113014,73,98,4,1520
49035113016,148,11,7,2012
49035113017,107,47,68,2014
49035113021,89,694,2,407
49035113022,43,1475,0,182
49035113023,80,854,1,462
49035113024,55,212,3,1335
49035113025,70,303,3,555
49035113101,206,0,388,1684
49035113102,62,1,1,1065
49035113105,260,503,81,1705
49035113108,41,26,0,1039
49035113109,35,144,3,1013
49035113110,8,0,0,1094
49035113111,70,159,0,946
49035113112,38,1,9,1100
49035113113,224,528,9,1268
49035113114,165,559,14,890
49035113307,583,304,277,1052
49035113308,97,240,5,1077
49035113309,72,146,1,1273
49035113310,106,128,12,661
49035113311,261,274,126,762
49035113312,297,185,215,288
49035113313,43,254,8,367
49035113314,120,124,1,207
49035113406,84,136,258,1099
49035113408,47,39,8,2114
49035113409,159,107,11,1377
49035113410,101,50,6,1875
49035113411,43,1,2,869
49035113412,44,4,7,790
49035113413,60,75,12,1989
49035113414,65,61,4,1542
49035113415,242,33,252,1108
49035113505,87,114,55,1736
49035113509,481,106,755,473
49035113510,118,44,0,991
49035113511,45,50,0,1073
49035113512,176,126,0,122
49035113513,193,88,5,1323
49035113514,178,318,832,211
49035113515,144,139,12,1573
49035113520,118,412,0,725
49035113521,112,46,9,1832
49035113522,65,9,0,1047
49035113523,120,28,5,1728
49035113526,46,0,3,1570
49035113527,9,0,0,1179
49035113528,3,0,0,1432
49035113532,17,24,0,1063
49035113533,121,78,1,1539
49035113536,48,207,14,687
49035113537,26,30,1,1164
49035113538,20,8,0,922
49035113539,39,15,3,1328
49035113540,54,150,0,1130
49035113541,3,0,0,621
49035113542,19,215,0,757
49035113543,24,0,0,1294
49035113544,104,0,0,1073
49035113545,319,1,0,808
49035113600,92,5,1,1823
49035113701,28,0,0,1363
49035113702,54,4,1,953
49035113801,37,9,0,1581
49035113802,88,43,205,1061
49035113804,8,1,1,1177
49035113805,71,38,0,987
49035113903,67,78,28,1464
49035113904,75,101,12,1770
49035113905,88,50,4,2072
49035113906,582,115,89,1236
49035113908,35,217,218,1060
49035113909,121,275,0,700
49035114000,539,37,27,10
49035114100,133,107,6,905
49035114200,157,166,165,1170
49035114301,35,361,0,528
49035114302,55,140,1,368
49035114303,99,206,1,2111
49035114304,76,135,0,992
49035114500,2047,576,124,878
49035114601,46,53,12,1484
49035114602,122,81,5,764
49035114700,261,11,20,1849
49035114800,56,86,3,1269
49035115107,17,74,21,1628
49035115108,120,93,1,1258
49035115109,211,85,1,515
49035115210,57,1509,2,422
49035115211,318,323,4,1005
49035980000,622,1,35,0
49035980100,160,2,2,0
49037942000,1165,5,433,504
49037942100,766,0,291,172
49037978100,1109,21,623,1629
49037978200,1123,62,468,1410
49039972101,772,5,953,1744
49039972102,841,0,1115,1766
49039972200,940,0,675,1742
49039972300,818,3,704,1210
49039972401,409,0,494,241
49039972402,304,6,551,486
49039972500,524,1,1074,1432
49041975100,718,0,1671,996
49041975200,926,0,1314,401
49041975300,257,4,1120,678
49041975400,639,0,1189,393
49041975500,921,7,1430,1064
49043964101,453,19,138,1268
49043964103,242,9,24,1132
49043964104,357,0,68,1320
49043964201,406,10,152,2326
49043964202,317,4,145,1838
49043964203,191,2,34,1335
49043964303,44,17,3,1095
49043964304,84,95,28,1605
49043964305,217,133,41,691
49043964306,116,37,30,1692
49043964307,88,54,4,1807
49043964308,192,34,6,1456
49043964401,89,190,37,728
49043964402,220,481,43,1387
49045130600,1307,59,112,277
49045130701,362,32,167,1815
49045130704,34,21,11,1524
49045130705,148,5,19,1611
49045130706,255,73,109,1899
49045130707,456,48,278,1305
49045130708,731,37,146,1840
49045130800,346,71,220,2162
49045130900,169,64,271,1121
49045131001,63,0,216,657
49045131003,118,125,13,1176
49045131004,2,0,0,700
49045131005,97,10,2,646
49045131101,102,26,268,1229
49045131102,170,69,32,1402
49045131200,91,40,10,1180
49045980000,32,0,1,0
49047940201,2200,82,690,2098
49047968201,1003,57,340,2109
49047968202,302,36,172,1191
49047968301,386,74,248,1675
49047968302,513,54,265,1851
49047968401,483,156,303,845
49047968403,354,72,121,1190
49047968404,512,74,113,662
49049000102,234,73,33,1344
49049000103,219,46,48,1303
49049000104,20,20,19,937
49049000105,18,19,11,1088
49049000203,179,114,45,949
49049000205,32,0,6,1019
49049000206,17,5,7,997
49049000207,239,38,6,496
49049000208,49,74,11,1129
49049000400,322,163,29,1095
49049000504,54,61,27,1264
49049000505,13,1,5,884
49049000506,59,73,30,1025
49049000507,14,0,6,604
49049000508,67,151,42,1010
49049000510,105,95,48,112
49049000511,291,94,182,163
49049000601,425,55,34,1090
49049000603,128,67,31,1306
49049000604,9,10,2,811
49049000703,59,149,26,999
49049000706,122,71,44,986
49049000707,97,22,5,890
49049000708,38,3,4,760
49049000709,59,33,19,791
49049000710,5,0,3,767
49049000711,61,6,19,600
49049000801,218,171,46,924
49049000803,196,53,4,356
49049000804,114,158,20,329
49049000901,98,224,54,709
49049000903,45,11,9,986
49049000904,13,23,9,894
49049001001,49,11,13,1003
49049001002,49,13,7,786
49049001103,78,30,9,510
49049001105,26,7,11,752
49049001106,172,25,19,616
49049001107,54,52,8,775
49049001108,155,183,29,219
49049001201,92,50,35,824
49049001202,61,222,48,753
49049001300,137,107,30,797
49049001401,204,59,15,736
49049001403,126,50,4,89
49049001404,48,233,16,214
49049001501,89,49,14,1128
49049001503,53,24,16,1098
49049001504,52,58,12,990
49049001601,86,20,4,0
49049001602,130,8,0,3
49049001701,39,16,16,816
49049001702,26,128,1,419
49049001801,32,205,11,70
49049001802,32,241,18,153
49049001803,14,128,12,226
49049001900,103,132,25,135
49049002001,52,150,52,429
49049002002,207,185,45,358
49049002101,35,36,29,1059
49049002102,65,50,24,768
49049002204,63,31,30,1152
49049002205,195,39,97,979
49049002206,18,23,14,915
49049002208,83,59,23,985
49049002209,441,88,11,6
49049002210,62,29,6,176
49049002211,73,12,54,38
49049002212,185,26,45,1032
49049002213,148,12,30,1182
49049002300,97,154,25,560
49049002400,154,65,10,62
49049002500,63,192,23,508
49049002702,81,76,26,738
49049002703,14,30,5,715
49049002901,393,126,48,1733
49049002902,333,114,22,665
49049003001,112,109,25,945
49049003002,9,64,5,612
49049003103,20,22,3,805
49049003104,41,3,8,1175
49049003105,86,150,24,859
49049003106,74,186,14,540
49049003201,98,140,13,583
49049003203,53,26,15,1164
49049003204,49,73,15,816
49049003205,16,59,3,1015
49049003301,87,14,8,968
49049003302,95,43,15,871
49049003401,184,55,58,1072
49049003403,133,78,49,1311
49049003404,42,13,8,665
49049003405,98,26,24,1051
49049010107,248,34,62,1593
49049010110,96,7,34,1255
49049010114,29,0,4,1634
49049010115,126,0,37,837
49049010116,24,0,20,1613
49049010117,14,0,0,818
49049010118,14,50,7,1080
49049010119,16,0,2,526
49049010120,21,0,9,2339
49049010121,86,42,31,1443
49049010122,31,50,20,1526
49049010123,73,69,79,1194
49049010124,162,3,7,365
49049010125,97,56,45,471
49049010126,47,0,4,773
49049010127,71,9,21,1544
49049010128,122,59,30,660
49049010129,64,51,23,1129
49049010130,12,0,1,1083
49049010131,439,58,28,1230
49049010132,45,0,8,1055
49049010208,90,4,15,1304
49049010209,81,25,29,1788
49049010210,58,6,12,1508
49049010211,65,6,7,1285
49049010212,79,92,9,1712
49049010213,55,21,7,875
49049010216,59,0,6,914
49049010217,45,20,8,1846
49049010219,81,10,20,1597
49049010220,22,24,12,1428
49049010221,37,80,34,98
49049010222,82,6,12,1604
49049010223,16,0,4,664
49049010224,29,0,3,1057
49049010225,43,4,11,1176
49049010226,19,0,5,1111
49049010303,108,4,7,1784
49049010305,112,6,18,1576
49049010306,176,45,39,368
49049010307,68,77,21,1199
49049010308,108,30,23,1265
49049010404,23,40,5,1150
49049010405,16,8,2,913
49049010406,271,14,54,1216
49049010407,134,38,25,923
49049010408,72,18,54,1528
49049010409,58,20,46,945
49049010410,58,0,26,1318
49049010411,125,3,14,2238
49049010503,707,40,176,1599
49049010504,528,17,118,1780
49049010505,84,48,97,1333
49049010506,158,20,62,467
49049010600,382,0,194,2011
49049010700,73,77,19,1505
49049010900,295,16,36,895
49049980100,236,0,0,0
49049980200,98,0,0,0
49049980300,409,246,32,121
49049980400,41,0,3,6
49049980500,286,51,27,119
49049980600,65,0,1,0
49051940501,670,63,318,2133
49051960100,151,39,2,1504
49051960201,89,6,15,1067
49051960202,87,0,7,1791
49051960203,128,27,8,1649
49051960204,70,0,5,1320
49051960401,181,32,46,1552
49051960402,95,750,37,1246
49051960500,180,2,16,970
49051980100,77,1,0,79
49053270101,207,7,337,2152
49053270102,645,32,291,1667
49053270200,284,5,196,2242
49053270301,651,100,119,2022
49053270302,147,0,121,1799
49053270401,120,14,193,2623
49053270402,36,26,111,1287
49053270501,93,3,10,815
49053270502,86,11,5,1953
49053270601,139,75,108,2487
49053270602,109,66,57,883
