CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
01035960200,514,0,202,1074
01035960300,542,0,232,1234
01035960400,862,6,341,1780
01035960500,417,37,82,703
01035960600,1027,77,217,2354
01037961000,856,6,416,1550
01037961100,1101,0,619,2219
01037961200,1023,11,552,2714
01039961600,1161,2,634,3198
01039961700,725,4,611,2370
01039961800,341,43,89,1356
01039961900,262,16,64,1271
01039962000,633,43,70,1950
01039962100,219,42,15,734
01039962300,649,0,457,2292
01039962400,600,23,320,2195
01039962500,78,10,16,808
01039962600,220,17,33,663
01039962700,360,22,15,819
01039962800,312,0,283,1300
01039962900,405,0,180,1289
01039963000,764,22,374,2282
01041963400,488,0,216,1090
01041963500,316,0,264,1016
01041963600,720,14,302,1832
01041963700,704,42,249,1952
01041963800,482,11,129,1106
01041963900,375,2,154,947
01043964100,1146,7,701,3364
01043964201,667,3,318,1967
01043964202,486,6,222,2114
01043964300,542,30,315,2145
01043964400,672,13,518,2412
01043964500,882,30,568,2582
01043964600,824,0,422,2685
01043964700,930,19,341,2617
01043964800,271,114,27,1126
01043964901,346,59,27,1396
01043964902,513,49,70,1528
01043965001,193,45,44,1043
01043965002,373,250,16,1195
01043965100,439,79,351,1946
01043965200,333,5,138,1622
01043965300,928,10,506,2982
01043965401,483,48,277,1274
01043965402,686,43,409,2482
01043965501,390,0,234,858
01043965502,1560,1,652,2529
01043965600,1498,0,409,2089
01043965700,798,11,531,1748
01045020000,1856,0,0,1
01045020100,752,16,441,1979
01045020200,453,0,215,1262
01045020300,319,1,277,1004
01045020400,290,5,61,1256
01045020500,239,66,13,692
01045020700,332,169,7,1023
01045020801,105,8,77,1466
01045020802,257,105,71,1555
01045021101,428,24,440,1598
01045021102,459,93,245,1139
01045021200,345,3,321,1150
01045021300,497,41,186,2078
01045021400,588,113,327,1858
01047956101,795,37,577,1411
01047956102,316,1,153,1288
01047956201,354,2,365,1029
01047956202,344,0,303,1073
01047956300,188,83,19,1125
01047956400,243,124,8,679
01047956500,484,106,16,877
01047956600,244,89,2,1150
01047956701,94,6,2,907
01047956702,129,22,1,678
01047956800,246,57,29,718
01047956900,723,14,591,1595
01047957000,615,0,229,1098
01047957100,341,0,154,651
01047957200,292,11,190,468
01047957301,453,29,109,567
01047957302,315,6,92,614
01049960101,290,5,223,1064
01049960102,448,4,622,1903
01049960200,608,17,501,1922
01049960301,195,17,172,467
01049960302,195,12,211,633
01049960303,670,67,428,2523
01049960401,222,6,207,712
01049960402,904,34,650,3175
01049960500,926,36,782,3833
01049960601,314,0,339,974
01049960602,687,24,953,3015
01049960701,285,8,498,822
01049960702,205,10,94,748
01049960703,537,3,1125,1605
01049960800,758,103,767,2004
01049960900,607,49,348,1523
01049961000,370,9,413,1956
01049961100,620,16,138,1178
01049961200,242,5,39,945
01049961300,505,96,118,1760
01049961400,529,22,466,1966
01051030101,1107,4,238,1457
01051030102,521,4,174,797
01051030103,494,2,139,586
01051030200,1533,0,579,2535
01051030300,1338,8,368,2856
01051030401,760,17,255,1329
01051030402,939,22,181,1946
01051030500,1315,2,565,2221
01051030600,1498,17,588,2359
01051030701,890,10,143,3219
01051030702,641,7,138,1706
01051030801,364,11,8,1111
01051030802,982,29,151,1053
01051030901,223,0,51,2583
01051030902,483,33,325,1275
01051031001,484,35,182,954
01051031002,259,28,7,995
01051031100,229,16,53,1838
01051031200,580,4,77,648
01051031300,762,10,47,1203
01053969801,412,1,277,660
01053969802,486,28,327,1626
01053969900,878,27,502,2194
01053970100,344,39,237,1747
01053970200,322,7,19,558
01053970300,692,30,511,2090
01053970400,809,3,450,1249
01053970500,628,64,467,2057
01053970600,507,26,410,1293
01053970700,364,34,76,1727
01055000200,211,59,44,1213
01055000300,237,36,6,761
01055000400,173,1,16,1966
01055000500,80,2,9,886
01055000600,131,10,20,881
01055000700,171,9,10,354
01055000800,206,137,3,348
01055000900,438,23,78,1162
01055001000,48,97,2,422
01055001100,331,16,27,2479
01055001200,457,139,9,944
01055001300,281,68,4,813
01055001600,234,43,40,1433
01055001700,326,36,40,575
01055010100,237,24,103,923
01055010201,377,70,77,1000
01055010202,345,27,86,1193
01055010300,585,0,259,1682
01055010401,390,100,152,814
01055010402,1010,41,144,2888
01055010503,276,1,117,2198
01055010504,490,5,135,2314
01055010505,279,11,98,1322
01055010506,274,6,115,1053
01055010601,498,22,93,3151
01055010602,738,0,440,2142
01055010700,569,0,464,1811
01055010800,500,1,356,1755
01055010900,353,0,181,933
01055011001,643,5,238,2722
01055011002,568,1,452,2493
01055011100,1097,34,565,2580
01055011200,182,111,1,934
01057020000,244,0,274,683
01057020100,677,5,554,1714
01057020200,515,27,266,1652
01057020300,717,25,404,1403
01057020400,627,8,828,1260
01059972900,487,77,197,1839
01059973000,259,325,35,1331
01059973100,398,48,78,1440
01059973200,227,104,4,1149
01059973300,447,56,15,1406
01059973400,561,137,25,1349
01059973500,427,132,17,1407
01059973600,443,73,16,1138
01059973701,216,41,12,968
01059973702,159,29,1,532
01059973703,522,50,12,1833
01061050100,1099,92,922,3071
01061050200,508,1,402,1465
01061050300,654,58,485,2279
01061050400,945,24,711,3161
01061050500,620,22,542,1988
01061050600,451,1,606,1741
01063060000,532,0,225,915
01063060101,472,20,22,562
01063060102,629,5,252,1143
01063060200,822,10,439,1204
01065040000,572,18,254,1368
01065040100,431,1,218,800
01065040200,348,0,157,687
01065040300,456,0,295,886
01065040401,569,24,224,992
01065040402,245,9,66,368
01065040500,388,0,170,1017
01067030100,443,0,201,773
01067030200,517,9,73,1077
01067030300,768,2,689,1294
01067030400,392,0,170,870
01067030500,782,45,233,2735
01067030600,406,0,247,806
01069040100,572,3,489,2492
